id,name,address,info,img,score,weici,school_types,school_pici,school_leibie
429,哈尔滨医科大学,黑龙江哈尔滨市,物理类本科批普通类最低分/最低位次：517/32881,https://static-data.gaokao.cn/upload/logo/429.jpg,517,32881,物理,本科批,普通
204,鞍山师范学院,辽宁鞍山市,物理类本科批普通类最低分/最低位次：517/32881,https://static-data.gaokao.cn/upload/logo/204.jpg,517,32881,物理,本科批,普通
596,河北医科大学,河北石家庄市,物理类本科批普通类最低分/最低位次：517/32881,https://static-data.gaokao.cn/upload/logo/596.jpg,517,32881,物理,本科批,普通
452,湖北民族大学,湖北恩施土家族苗族自治州,物理类本科批普通类最低分/最低位次：516/33296,https://static-data.gaokao.cn/upload/logo/452.jpg,516,33296,物理,本科批,普通
129,延边大学,吉林延边朝鲜族自治州,物理类本科批普通类双一流最低分/最低位次：516/33296,https://static-data.gaokao.cn/upload/logo/129.jpg,516,33296,物理,本科批,普通
1041,沈阳工程学院,辽宁沈阳市,物理类本科批普通类最低分/最低位次：516/33296,https://static-data.gaokao.cn/upload/logo/1041.jpg,516,33296,物理,本科批,普通
32,内蒙古大学,内蒙古呼和浩特市,物理类本科批普通类双一流最低分/最低位次：516/33296,https://static-data.gaokao.cn/upload/logo/32.jpg,516,33296,物理,本科批,普通
283,汕头大学,广东汕头市,物理类本科批普通类最低分/最低位次：515/33738,https://static-data.gaokao.cn/upload/logo/283.jpg,515,33738,物理,本科批,普通
257,浙江工商大学,浙江杭州市,物理类本科批普通类最低分/最低位次：515/33738,https://static-data.gaokao.cn/upload/logo/257.jpg,515,33738,物理,本科批,普通
404,长春中医药大学,吉林长春市,物理类本科批普通类最低分/最低位次：515/33738,https://static-data.gaokao.cn/upload/logo/404.jpg,515,33738,物理,本科批,普通
219,大连医科大学,辽宁大连市,物理类本科批普通类最低分/最低位次：515/33738,https://static-data.gaokao.cn/upload/logo/219.jpg,515,33738,物理,本科批,普通
518,遵义医科大学,贵州遵义市,物理类本科批普通类最低分/最低位次：514/34183,https://static-data.gaokao.cn/upload/logo/518.jpg,514,34183,物理,本科批,普通
1034,广西中医药大学,广西南宁市,物理类本科批普通类最低分/最低位次：514/34183,https://static-data.gaokao.cn/upload/logo/1034.jpg,514,34183,物理,本科批,普通
349,西安理工大学,陕西西安市,物理类本科批普通类最低分/最低位次：520/31552,https://static-data.gaokao.cn/upload/logo/349.jpg,520,31552,物理,本科批,普通
241,湖北大学,湖北武汉市,物理类本科批普通类最低分/最低位次：519/31976,https://static-data.gaokao.cn/upload/logo/241.jpg,519,31976,物理,本科批,普通
1265,西安医学院,陕西西安市,物理类本科批普通类最低分/最低位次：514/34183,https://static-data.gaokao.cn/upload/logo/1265.jpg,514,34183,物理,本科批,普通
389,长沙理工大学,湖南长沙市,物理类本科批普通类最低分/最低位次：513/34631,https://static-data.gaokao.cn/upload/logo/389.jpg,513,34631,物理,本科批,普通
1705,甘肃医学院,甘肃平凉市,物理类本科批普通类最低分/最低位次：513/34631,https://static-data.gaokao.cn/upload/logo/1705.jpg,513,34631,物理,本科批,普通
178,重庆医科大学,重庆市渝中区,物理类本科批普通类最低分/最低位次：512/35119,https://static-data.gaokao.cn/upload/logo/178.jpg,512,35119,物理,本科批,普通
290,广东外语外贸大学,广东广州市,物理类本科批普通类最低分/最低位次：512/35119,https://static-data.gaokao.cn/upload/logo/290.jpg,512,35119,物理,本科批,普通
264,成都中医药大学,四川成都市,物理类本科批普通类双一流最低分/最低位次：511/35580,https://static-data.gaokao.cn/upload/logo/264.jpg,511,35580,物理,本科批,普通
530,广西医科大学,广西南宁市,物理类本科批普通类最低分/最低位次：511/35580,https://static-data.gaokao.cn/upload/logo/530.jpg,511,35580,物理,本科批,普通
1031,广东金融学院,广东广州市,物理类本科批普通类最低分/最低位次：511/35580,https://static-data.gaokao.cn/upload/logo/1031.jpg,511,35580,物理,本科批,普通
587,首都体育学院,北京市海淀区,物理类本科批普通类最低分/最低位次：511/35580,https://static-data.gaokao.cn/upload/logo/587.jpg,511,35580,物理,本科批,普通
1987,湖南医药学院,湖南怀化市,物理类本科批普通类最低分/最低位次：510/36007,https://static-data.gaokao.cn/upload/logo/1987.jpg,510,36007,物理,本科批,普通
164,南京财经大学,江苏南京市,物理类本科批普通类最低分/最低位次：509/36482,https://static-data.gaokao.cn/upload/logo/164.jpg,509,36482,物理,本科批,普通
3624,重庆中医药学院,重庆市璧山区,物理类本科批普通类最低分/最低位次：508/36919,https://static-data.gaokao.cn/upload/logo/3624.jpg,508,36919,物理,本科批,普通
173,扬州大学,江苏扬州市,物理类本科批普通类最低分/最低位次：508/36919,https://static-data.gaokao.cn/upload/logo/173.jpg,508,36919,物理,本科批,普通
2847,华北理工大学冀唐学院,河北唐山市,物理类本科批普通类最低分/最低位次：508/36919,https://static-data.gaokao.cn/upload/logo/2847.jpg,508,36919,物理,本科批,普通
74,新疆大学,新疆乌鲁木齐市,物理类本科批普通类双一流最低分/最低位次：508/36919,https://static-data.gaokao.cn/upload/logo/74.jpg,508,36919,物理,本科批,普通
501,甘肃政法大学,甘肃兰州市,物理类本科批普通类最低分/最低位次：508/36919,https://static-data.gaokao.cn/upload/logo/501.jpg,508,36919,物理,本科批,普通
163,苏州科技大学,江苏苏州市,物理类本科批普通类最低分/最低位次：507/37366,https://static-data.gaokao.cn/upload/logo/163.jpg,507,37366,物理,本科批,普通
525,内蒙古医科大学,内蒙古呼和浩特市,物理类本科批普通类最低分/最低位次：507/37366,https://static-data.gaokao.cn/upload/logo/525.jpg,507,37366,物理,本科批,普通
1576,三峡大学,湖北宜昌市,物理类本科批普通类最低分/最低位次：507/37366,https://static-data.gaokao.cn/upload/logo/1576.jpg,507,37366,物理,本科批,普通
622,山东师范大学,山东济南市,物理类本科批普通类最低分/最低位次：506/37825,https://static-data.gaokao.cn/upload/logo/622.jpg,506,37825,物理,本科批,普通
471,集美大学,福建厦门市,物理类本科批普通类最低分/最低位次：506/37825,https://static-data.gaokao.cn/upload/logo/471.jpg,506,37825,物理,本科批,普通
2408,安徽医科大学临床医学院,安徽合肥市,物理类本科批普通类最低分/最低位次：506/37825,https://static-data.gaokao.cn/upload/logo/2408.jpg,506,37825,物理,本科批,普通
249,浙江农林大学,浙江杭州市,物理类本科批普通类最低分/最低位次：506/37825,https://static-data.gaokao.cn/upload/logo/249.jpg,506,37825,物理,本科批,普通
89,天津中医药大学,天津市静海区,物理类本科批普通类双一流最低分/最低位次：506/37825,https://static-data.gaokao.cn/upload/logo/89.jpg,506,37825,物理,本科批,普通
1061,厦门理工学院,福建厦门市,物理类本科批普通类最低分/最低位次：505/38333,https://static-data.gaokao.cn/upload/logo/1061.jpg,505,38333,物理,本科批,普通
252,杭州师范大学,浙江杭州市,物理类本科批普通类最低分/最低位次：505/38333,https://static-data.gaokao.cn/upload/logo/252.jpg,505,38333,物理,本科批,普通
433,湖北工业大学,湖北武汉市,物理类本科批普通类最低分/最低位次：504/38768,https://static-data.gaokao.cn/upload/logo/433.jpg,504,38768,物理,本科批,普通
393,东北电力大学,吉林吉林市,物理类本科批普通类最低分/最低位次：504/38768,https://static-data.gaokao.cn/upload/logo/393.jpg,504,38768,物理,本科批,普通
3055,河北中医药大学,河北石家庄市,物理类本科批普通类最低分/最低位次：504/38768,https://static-data.gaokao.cn/upload/logo/3055.jpg,504,38768,物理,本科批,普通
600,承德医学院,河北承德市,物理类本科批普通类最低分/最低位次：504/38768,https://static-data.gaokao.cn/upload/logo/600.jpg,504,38768,物理,本科批,普通
270,成都信息工程大学,四川成都市,物理类本科批普通类最低分/最低位次：503/39250,https://static-data.gaokao.cn/upload/logo/270.jpg,503,39250,物理,本科批,普通
1941,新乡医学院三全学院,河南新乡市,物理类本科批普通类最低分/最低位次：503/39250,https://static-data.gaokao.cn/upload/logo/1941.jpg,503,39250,物理,本科批,普通
553,潍坊医学院,山东潍坊市,物理类本科批普通类最低分/最低位次：503/39250,https://static-data.gaokao.cn/upload/logo/553.jpg,503,39250,物理,本科批,普通
521,贵州中医药大学,贵州贵阳市,物理类本科批普通类最低分/最低位次：502/39688,https://static-data.gaokao.cn/upload/logo/521.jpg,502,39688,物理,本科批,普通
1403,无锡学院,江苏无锡市,物理类本科批普通类最低分/最低位次：502/39688,https://static-data.gaokao.cn/upload/logo/1403.jpg,502,39688,物理,本科批,普通
224,沈阳大学,辽宁沈阳市,物理类本科批普通类最低分/最低位次：502/39688,https://static-data.gaokao.cn/upload/logo/224.jpg,502,39688,物理,本科批,普通
439,湖北师范大学,湖北黄石市,物理类本科批普通类最低分/最低位次：501/40207,https://static-data.gaokao.cn/upload/logo/439.jpg,501,40207,物理,本科批,普通
499,青岛大学,山东青岛市,物理类本科批普通类最低分/最低位次：501/40207,https://static-data.gaokao.cn/upload/logo/499.jpg,501,40207,物理,本科批,普通
1576,河北医科大学临床学院,河北石家庄市,物理类本科批普通类最低分/最低位次：507/37366,https://static-data.gaokao.cn/upload/logo/1576.jpg,507,37366,物理,本科批,普通
296,山东师范大学,广东广州市,物理类本科批普通类最低分/最低位次：500/40696,https://static-data.gaokao.cn/upload/logo/296.jpg,500,40696,物理,本科批,普通
601,河北北方学院,河北张家口市,物理类本科批普通类最低分/最低位次：500/40696,https://static-data.gaokao.cn/upload/logo/601.jpg,500,40696,物理,本科批,普通
202,沈阳医学院,辽宁沈阳市,物理类本科批普通类最低分/最低位次：499/41180,https://static-data.gaokao.cn/upload/logo/202.jpg,499,41180,物理,本科批,普通
271,山西医科大学,山西太原市,物理类本科批普通类最低分/最低位次：499/41180,https://static-data.gaokao.cn/upload/logo/271.jpg,499,41180,物理,本科批,普通
437,湖北中医药大学,湖北武汉市,物理类本科批普通类最低分/最低位次：498/41691,https://static-data.gaokao.cn/upload/logo/437.jpg,498,41691,物理,本科批,普通
256,温州大学,浙江温州市,物理类本科批普通类最低分/最低位次：498/41691,https://static-data.gaokao.cn/upload/logo/256.jpg,498,41691,物理,本科批,普通
81,天津理工大学,天津市西青区,物理类本科批普通类最低分/最低位次：498/41691,https://static-data.gaokao.cn/upload/logo/81.jpg,498,41691,物理,本科批,普通
82,天津科技大学,天津市河西区,物理类本科批普通类最低分/最低位次：498/41691,https://static-data.gaokao.cn/upload/logo/82.jpg,498,41691,物理,本科批,普通
510,曲阜师范大学,山东济宁市,物理类本科批普通类最低分/最低位次：497/42153,https://static-data.gaokao.cn/upload/logo/510.jpg,497,42153,物理,本科批,普通
453,牡丹江医学院,黑龙江牡丹江市,物理类本科批普通类最低分/最低位次：497/42153,https://static-data.gaokao.cn/upload/logo/453.jpg,497,42153,物理,本科批,普通
2347,锦州医科大学医疗学院,辽宁锦州市,物理类本科批普通类最低分/最低位次：497/42153,https://static-data.gaokao.cn/upload/logo/2347.jpg,497,42153,物理,本科批,普通
436,武汉轻工大学,湖北武汉市,物理类本科批普通类最低分/最低位次：496/42640,https://static-data.gaokao.cn/upload/logo/436.jpg,496,42640,物理,本科批,普通
1142,山东中医药大学,山东济南市,物理类本科批普通类最低分/最低位次：496/42640,https://static-data.gaokao.cn/upload/logo/1142.jpg,496,42640,物理,本科批,普通
874,江西警察学院,江西南昌市,物理类本科批普通类最低分/最低位次：496/42640,https://static-data.gaokao.cn/upload/logo/874.jpg,496,42640,物理,本科批,普通
473,福建师范大学,福建福州市,物理类本科批普通类最低分/最低位次：496/42640,https://static-data.gaokao.cn/upload/logo/473.jpg,496,42640,物理,本科批,普通
