chinese,math,english,total,school,ifpass
96,82,45,85,527,0
120,98,73,48,437,0
111,130,90,177,489,1
121,136,53,70,377,1
79,65,129,82,680,0
130,80,67,247,692,0
94,34,119,39,398,0
95,58,126,200,479,0
89,141,77,118,664,0
80,120,88,179,564,0
126,105,139,277,490,0
111,108,111,119,499,0
145,120,70,52,434,0
99,56,81,41,491,0
102,48,57,207,647,0
104,70,79,50,534,0
142,122,117,187,634,0
78,138,150,125,596,0
92,130,54,200,653,0
145,137,148,239,684,0
114,139,144,154,354,0
115,57,141,249,487,0
106,142,111,94,368,0
82,102,129,159,543,0
121,50,93,201,372,0
98,150,43,260,529,1
140,43,77,129,386,1
109,126,50,47,560,0
97,95,41,39,545,0
131,121,70,272,687,0
126,124,42,170,406,0
65,63,107,179,572,0
60,81,73,208,407,1
113,43,123,78,584,0
73,41,54,129,605,0
100,94,126,230,322,0
70,142,97,277,586,0
115,132,92,86,394,1
115,113,125,46,456,0
117,110,125,213,420,0
145,103,111,206,302,0
150,87,70,130,462,0
101,95,48,204,660,0
64,43,149,182,481,0
105,42,145,110,472,0
87,80,56,175,597,0
78,146,130,134,373,0
123,108,64,122,670,0
119,139,96,196,374,0
86,48,66,64,476,0
127,117,96,219,485,0
76,84,50,74,396,0
72,147,70,254,586,0
86,134,61,272,618,0
120,97,58,278,686,0
86,35,76,64,447,0
70,68,142,229,506,1
132,85,117,182,486,1
129,46,128,116,526,0
147,101,120,39,337,0
84,139,85,169,450,1
74,71,60,113,303,1
146,55,82,35,366,0
76,139,88,43,394,0
125,52,64,263,302,0
73,108,141,186,459,1
68,49,133,290,503,1
122,138,58,78,380,1
104,35,129,148,455,0
105,149,92,143,459,1
77,107,130,110,649,0
72,37,131,54,412,0
64,96,82,287,563,0
71,49,59,226,574,0
97,67,126,269,357,0
70,74,95,257,573,0
68,56,64,203,599,0
88,148,49,47,579,0
133,90,77,96,457,0
123,86,129,60,431,0
76,66,87,136,301,0
100,141,56,224,454,0
91,127,53,217,564,0
103,105,82,247,667,0
72,131,99,140,317,0
95,85,44,45,445,0
73,126,112,52,552,0
81,59,65,225,470,0
109,47,134,176,434,1
100,99,83,216,338,0
82,146,133,45,328,0
87,77,123,162,342,0
115,47,67,216,394,0
70,91,76,139,578,0
71,50,84,126,612,0
77,59,119,65,471,0
89,39,51,174,384,0
82,99,67,84,692,0
63,108,62,253,630,0
80,135,135,271,324,0
68,117,60,253,338,0
129,30,143,139,666,0
72,102,149,216,558,0
62,37,45,229,309,0
135,44,48,191,513,0
65,112,58,272,530,0
130,35,143,210,455,0
127,57,128,93,565,0
112,91,125,105,516,0
74,83,52,145,636,0
102,43,104,250,698,0
93,77,148,153,317,0
107,92,124,34,407,0
102,37,80,45,508,0
65,139,143,159,388,0
100,137,117,185,377,0
60,60,59,219,486,0
96,126,87,254,600,0
112,134,101,69,559,0
150,66,40,104,500,0
141,95,91,133,682,0
135,118,93,99,416,1
144,49,135,186,593,0
143,147,63,61,470,0
86,47,69,154,500,0
108,81,127,97,406,1
77,60,68,208,642,0
118,117,142,99,421,0
131,75,93,87,376,1
112,51,103,153,635,0
85,76,83,188,582,0
90,63,82,108,352,0
81,79,132,77,349,1
74,102,83,280,316,0
121,48,150,181,676,0
71,110,96,61,540,0
88,68,135,296,688,0
134,90,110,114,390,0
123,62,111,156,552,0
77,61,93,269,514,0
88,33,99,106,368,0
81,69,78,300,626,0
64,61,134,143,580,0
145,140,66,111,582,0
81,139,127,216,575,0
135,84,74,74,372,0
121,39,80,70,652,0
73,34,146,85,669,0
136,144,74,156,699,0
69,130,95,259,336,0
134,33,84,269,403,0
61,69,53,77,484,0
97,129,89,250,514,0
142,81,116,68,681,0
144,118,96,166,540,0
125,73,97,113,499,0
139,37,44,139,398,0
133,43,45,210,451,0
62,40,116,207,695,0
65,77,126,184,327,0
124,94,60,275,457,0
143,35,64,170,348,0
61,77,146,271,362,0
128,97,129,74,445,0
123,43,110,89,437,0
118,142,128,32,445,0
91,64,119,156,599,0
95,109,78,117,343,0
97,46,106,87,306,1
146,150,129,97,482,1
100,54,138,63,376,0
73,71,86,273,499,1
114,149,95,271,523,0
82,139,99,266,555,1
128,70,71,203,421,0
75,110,69,139,407,0
130,76,47,146,300,0
106,145,44,156,349,0
61,42,46,121,442,0
138,77,48,223,497,0
74,42,87,237,436,1
87,32,74,227,563,0
102,39,113,163,561,0
103,123,47,290,419,0
105,88,120,32,506,0
109,55,142,55,380,0
113,49,98,248,402,0
78,148,79,220,422,0
88,61,127,171,400,1
62,36,139,266,502,1
96,60,150,78,600,0
114,69,63,237,690,0
124,146,140,53,311,0
111,129,123,84,461,0
135,57,78,138,541,0
114,106,80,213,609,0
131,112,129,231,529,0
65,90,106,110,662,0
126,34,90,266,610,0
72,104,85,183,660,0
104,110,101,261,544,1
144,55,98,148,696,0
109,61,136,299,359,0
141,80,132,169,356,0
127,82,117,32,371,0
98,92,150,45,428,0
87,65,130,122,316,0
101,34,46,140,384,0
108,99,81,89,672,0
139,130,149,53,666,0
121,144,60,64,680,0
123,53,97,61,479,0
135,122,81,71,679,0
120,33,94,155,478,0
80,130,77,203,458,1
110,139,132,282,395,0
66,59,94,58,545,0
112,71,45,298,535,0
125,39,134,254,556,0
72,143,79,55,517,0
142,106,107,185,497,1
68,76,141,86,576,0
107,120,104,143,607,0
129,64,138,264,565,1
75,52,113,257,480,1
99,107,70,216,665,0
119,36,134,142,418,1
78,115,132,198,684,0
90,83,97,223,345,0
113,126,124,194,627,0
64,31,117,203,585,0
143,134,58,113,350,0
85,77,61,78,660,0
135,149,134,216,562,0
96,118,88,30,662,0
112,134,105,283,475,0
61,89,68,241,522,0
63,138,141,274,490,0
64,57,71,176,528,0
149,139,65,293,322,0
88,78,135,97,512,0
83,119,150,161,394,0
111,85,81,151,559,0
131,86,111,275,627,0
130,93,52,157,674,0
73,95,108,191,387,0
101,42,99,32,453,0
107,46,87,243,302,0
90,146,82,282,369,0
97,88,57,141,574,0
69,74,87,264,464,1
61,53,54,291,429,1
111,64,94,67,447,0
88,108,68,196,657,0
91,76,116,213,654,0
107,64,58,33,563,0
113,30,60,125,596,0
147,89,114,119,650,0
64,128,122,250,537,1
114,107,141,142,402,0
97,124,108,243,557,1
81,120,141,279,490,0
134,82,144,30,587,0
105,122,129,220,573,1
116,96,142,90,429,1
109,104,97,69,514,0
132,66,55,134,449,0
111,133,101,209,689,0
83,108,109,135,519,0
98,33,145,133,315,0
112,119,117,279,684,0
136,107,79,129,606,0
99,65,112,165,579,0
77,149,74,48,321,1
89,142,51,39,694,0
98,137,48,183,606,0
147,139,128,166,473,0
93,53,57,232,501,0
116,90,61,196,390,0
142,146,96,194,393,0
110,81,138,268,505,0
118,87,141,144,551,0
76,142,113,118,321,0
108,32,143,77,693,0
60,56,127,105,646,0
103,91,140,48,693,0
81,64,120,136,419,0
113,126,95,274,401,0
80,33,118,67,465,0
88,59,54,294,643,0
99,44,109,146,329,0
124,58,91,108,342,1
82,56,50,206,329,0
60,55,100,37,690,0
114,64,124,263,494,0
142,114,55,70,612,0
83,125,129,285,388,0
143,86,66,251,412,0
98,143,143,279,582,0
147,113,117,30,506,0
149,96,150,163,646,0
86,138,120,191,621,0
95,94,124,72,474,0
102,96,139,162,463,1
129,93,69,47,321,1
139,149,119,297,674,1
66,128,71,103,551,0
69,72,126,194,417,1
144,142,135,82,466,1
89,37,69,81,652,0
116,102,134,289,370,0
68,66,49,204,599,0
122,146,70,82,641,0
143,48,114,102,656,0
114,87,81,266,532,1
67,46,60,145,471,0
132,60,48,297,495,1
88,83,78,300,567,0
72,36,43,174,309,1
63,85,131,257,512,1
85,63,61,151,469,0
62,111,44,194,508,0
104,61,84,280,518,1
96,56,120,255,690,0
90,60,81,233,588,0
140,139,122,154,550,1
143,67,66,97,696,0
113,99,132,233,498,0
66,65,77,79,593,0
72,88,50,151,700,0
100,53,111,95,616,0
102,63,71,36,627,0
68,133,140,123,348,0
119,103,55,36,517,0
130,87,149,108,304,0
112,130,102,170,519,0
60,139,76,204,342,0
113,100,66,62,538,0
132,99,106,249,445,0
113,116,88,206,533,0
98,134,79,138,451,0
88,150,82,275,675,0
143,149,66,185,688,0
129,69,49,84,383,0
131,64,83,130,339,0
123,97,73,274,459,0
103,43,133,279,615,0
72,53,139,76,579,0
118,61,90,67,374,0
133,74,64,101,359,1
101,32,48,174,545,0
72,35,55,83,485,0
116,53,43,168,556,0
119,146,96,279,402,0
142,118,43,55,570,0
104,101,73,239,689,0
88,104,114,201,431,0
91,43,103,137,509,0
74,109,137,234,508,1
78,30,129,191,475,0
103,62,132,170,351,0
69,96,114,249,495,1
138,35,96,97,515,0
113,52,100,186,389,0
146,132,85,253,500,0
75,116,42,242,324,0
82,68,142,268,308,0
81,86,81,114,500,0
150,140,137,186,620,0
91,129,63,73,525,0
79,107,64,205,675,0
95,35,100,160,363,1
80,62,137,151,520,0
134,54,94,255,662,0
114,102,41,106,305,0
63,37,137,254,312,0
64,95,118,238,421,0
119,53,58,213,524,0
114,92,149,239,540,0
117,134,64,34,527,0
132,128,55,116,496,0
149,45,129,237,698,0
115,83,58,135,508,0
79,77,133,258,599,0
119,67,106,164,418,1
131,142,56,45,490,0
136,118,116,245,425,0
66,62,136,157,576,0
144,78,148,224,337,0
131,128,136,60,351,0
93,88,57,257,394,0
141,142,53,134,301,0
65,54,107,108,540,0
101,63,149,87,582,0
84,120,55,251,466,1
130,147,41,221,559,0
149,82,45,286,517,1
77,60,137,270,362,0
146,133,44,230,504,1
83,137,149,293,656,1
150,114,49,205,445,0
107,52,112,83,310,1
144,109,138,113,312,0
111,64,132,134,467,0
61,38,84,176,380,0
82,91,50,162,439,0
112,33,93,144,316,0
75,63,129,43,652,0
69,49,104,259,640,0
74,128,122,200,444,0
69,88,102,285,689,0
64,39,74,184,534,0
106,31,87,157,683,0
63,96,109,300,528,1
88,64,68,249,546,0
88,71,135,50,311,1
103,77,123,296,443,0
140,63,51,160,468,0
106,108,52,41,490,0
67,106,118,218,669,0
145,128,53,73,371,1
65,111,40,297,449,0
113,104,60,74,669,0
144,51,50,80,457,0
68,119,48,229,487,0
135,81,118,68,401,1
68,90,75,299,688,0
127,142,109,179,397,0
134,103,117,217,681,0
86,83,57,111,641,0
84,96,58,152,464,0
102,86,95,48,564,0
89,131,66,131,306,0
83,38,142,37,585,0
113,56,119,196,667,0
107,97,140,103,358,0
124,147,144,51,314,0
105,135,148,161,436,0
70,62,92,212,483,0
94,55,48,266,607,0
62,82,45,264,420,1
89,43,56,151,640,0
70,71,88,235,700,0
120,144,56,59,534,0
89,101,48,39,504,0
129,119,86,282,417,0
94,119,89,96,397,1
90,134,41,273,482,0
144,91,58,228,492,1
82,86,100,161,564,0
94,90,133,116,324,0
61,65,124,126,660,0
103,53,124,271,683,0
129,120,147,195,554,1
102,141,134,289,588,0
91,144,129,187,457,0
63,87,45,57,304,0
140,62,135,255,530,0
71,60,146,133,623,0
123,97,74,195,624,0
61,63,150,249,361,0
76,81,45,73,422,0
66,62,63,197,695,0
90,63,60,220,519,0
80,57,65,269,552,0
76,63,70,176,366,1
143,74,143,110,584,0
115,126,83,225,338,0
134,140,105,214,677,0
84,139,123,128,399,0
68,50,150,187,574,0
128,125,83,131,682,0
129,124,92,67,421,0
95,143,67,77,474,0
67,49,109,63,556,0
75,93,104,45,411,0
136,80,101,267,414,0
61,35,107,96,315,0
73,129,144,105,374,0
123,59,42,213,388,1
107,36,103,265,438,0
108,60,150,50,651,0
80,93,148,49,502,0
113,77,135,124,405,1
149,31,102,235,340,0
65,71,92,133,330,1
133,143,114,92,535,0
69,49,66,296,415,0
111,124,132,34,475,0
101,97,120,146,600,0
106,66,119,67,576,0
76,104,85,279,307,0
70,87,91,263,590,0
84,123,46,147,526,0
84,101,57,218,602,0
65,107,119,129,521,0
71,149,54,247,507,1
128,76,136,222,569,0
138,83,63,95,363,1
143,91,47,277,362,0
117,50,146,247,420,0
130,135,50,155,376,0
96,63,105,279,329,0
100,135,96,237,303,0
66,61,69,32,345,0
115,121,102,112,432,1
125,108,103,163,508,0
91,146,57,134,356,0
113,119,46,283,624,0
87,69,85,136,443,0
114,142,80,284,350,0
131,100,123,50,339,0
132,64,93,274,443,0
150,34,53,133,614,0
100,111,66,125,581,0
118,119,89,150,331,0
145,54,48,274,314,0
107,113,54,143,519,0
107,110,137,80,513,0
65,125,98,114,329,0
127,71,65,182,346,0
81,130,127,201,318,0
67,143,99,124,327,0
111,77,99,119,659,0
98,85,100,259,666,0
70,110,80,99,657,0
136,83,118,136,368,0
60,150,63,235,366,0
104,121,54,35,480,0
66,115,144,80,480,0
87,47,108,213,601,0
134,134,109,42,407,1
144,147,143,255,385,0
69,118,146,60,317,0
111,127,117,162,450,0
115,58,107,106,303,0
129,88,143,47,359,1
98,100,67,244,331,0
101,38,51,157,386,0
140,30,150,89,610,0
96,59,48,218,474,0
91,77,73,187,485,0
93,137,74,216,438,0
81,43,94,107,350,0
125,73,41,114,656,0
63,50,130,275,522,0
116,94,109,196,442,0
95,54,83,152,339,1
77,147,109,240,579,0
108,128,115,213,659,0
148,86,41,45,661,0
61,30,105,172,572,0
69,30,116,118,334,0
139,147,131,150,454,0
106,139,80,165,601,0
107,111,134,59,341,0
131,81,84,256,656,0
138,138,148,118,524,1
98,105,63,242,633,0
142,67,77,239,364,0
133,125,122,175,514,1
141,50,115,245,304,0
94,89,103,83,305,0
68,33,128,42,319,0
98,136,54,123,352,0
88,33,86,248,516,0
133,41,119,70,685,0
126,67,74,197,330,0
67,49,80,31,437,0
143,89,70,171,379,0
117,120,133,104,488,0
86,33,123,227,381,0
61,103,139,164,307,0
147,142,108,67,629,0
124,125,67,146,662,0
85,35,145,30,491,0
144,74,47,197,321,0
74,99,144,299,691,0
78,142,64,159,413,1
66,66,57,122,569,0
105,72,77,109,350,1
68,148,108,101,478,0
125,110,133,133,527,0
148,59,42,229,376,0
91,80,133,260,303,0
138,88,48,225,393,0
82,46,72,272,356,0
69,46,78,283,480,0
143,74,49,86,688,0
64,61,141,62,488,0
104,135,106,130,471,1
69,35,65,71,418,0
69,60,114,167,617,0
96,89,70,157,522,0
108,102,90,57,700,0
72,140,75,31,644,0
129,100,47,196,648,0
80,85,62,238,428,1
76,86,87,300,413,0
73,118,65,281,527,1
121,143,56,106,491,0
120,56,135,204,520,0
125,64,111,256,669,0
94,90,116,200,682,0
130,129,85,30,359,1
94,51,125,258,302,0
119,44,95,200,304,0
145,145,103,291,569,0
147,36,67,276,304,0
122,114,105,74,409,1
128,66,110,198,509,0
145,59,80,46,562,0
108,45,90,77,439,0
113,51,64,222,405,1
139,79,40,197,689,0
117,126,52,207,501,1
128,99,112,215,683,0
86,127,62,150,532,0
107,58,49,295,618,0
100,35,51,284,331,0
70,31,72,262,302,0
90,127,97,152,423,1
100,117,146,245,671,0
120,122,46,209,480,1
139,148,82,137,537,0
82,111,147,95,615,0
136,54,48,126,543,0
107,65,95,115,423,0
84,146,145,174,642,0
125,77,44,90,669,0
88,135,134,110,554,0
104,132,125,174,559,0
80,134,73,279,675,0
69,33,63,53,680,0
61,65,149,292,558,1
150,112,102,75,616,0
136,114,55,147,612,0
145,80,41,190,694,0
100,78,137,239,373,0
84,72,116,34,576,0
79,109,66,201,516,0
95,54,129,264,400,0
104,84,105,174,578,0
79,139,56,238,694,0
145,54,150,40,333,0
95,150,145,261,624,1
132,54,104,247,648,0
147,88,119,110,453,1
107,37,87,283,568,0
138,89,58,218,590,0
83,104,71,51,612,0
145,82,85,250,497,0
130,150,87,138,512,0
138,90,148,159,301,0
140,106,123,236,587,1
142,77,138,56,325,0
89,93,48,39,355,0
112,85,42,86,400,0
121,78,102,221,348,0
83,118,69,199,380,0
114,85,70,256,351,0
146,83,63,116,425,0
60,138,96,45,581,0
77,51,62,186,567,0
72,81,99,132,666,0
70,68,144,86,625,0
134,143,136,263,590,0
91,98,67,221,484,0
129,135,84,77,699,0
84,128,59,295,326,0
111,68,78,269,482,1
79,39,107,249,457,1
87,149,111,51,682,0
124,100,135,157,356,0
76,123,144,247,536,0
86,45,75,281,494,0
99,114,90,162,698,0
82,121,47,250,473,1
128,100,92,45,363,1
117,65,95,45,346,0
89,60,93,200,547,0
61,104,47,41,697,0
150,104,107,171,611,0
102,145,123,38,685,0
64,111,89,103,420,0
118,37,48,133,413,0
89,78,113,297,624,0
68,38,57,100,326,0
103,139,46,283,316,0
148,93,138,76,676,0
140,140,116,243,493,0
135,56,57,106,610,0
111,131,111,57,441,0
86,45,122,189,639,0
140,126,43,182,521,0
97,49,125,209,479,1
80,139,137,124,326,0
67,62,134,119,369,1
139,76,47,272,311,0
92,33,120,159,440,0
100,43,142,84,622,0
118,97,122,44,402,0
132,111,42,255,348,0
68,77,72,196,518,0
83,117,116,203,492,1
107,49,65,120,641,0
116,86,79,250,417,0
80,131,77,167,475,0
133,150,109,165,663,0
94,48,92,35,668,0
95,103,67,33,465,0
83,139,47,300,359,0
147,127,65,140,321,0
131,81,41,43,364,0
76,41,42,96,379,0
123,70,81,221,301,0
149,30,96,182,675,0
71,61,64,72,472,0
139,37,96,204,303,0
93,44,119,127,623,0
120,77,147,162,656,0
74,56,73,67,323,0
105,114,121,189,697,0
85,122,74,83,470,0
144,32,123,66,372,0
107,97,58,56,436,0
92,50,89,289,641,0
131,85,121,250,579,1
78,45,96,257,595,0
76,59,48,72,621,0
93,146,133,110,587,0
114,109,104,194,667,0
65,42,127,109,599,0
62,53,113,107,408,0
87,84,53,116,638,0
65,33,69,187,324,1
85,80,147,229,426,0
139,75,70,99,602,0
120,40,53,227,546,0
111,41,149,175,585,0
147,65,84,218,673,0
101,87,113,271,663,0
61,61,134,238,491,1
104,57,120,164,352,0
134,132,92,205,555,1
115,101,74,272,635,0
119,63,137,298,687,0
124,62,93,82,561,0
110,114,55,34,618,0
102,65,94,176,551,0
80,68,150,259,461,0
105,112,67,107,527,0
148,37,48,188,613,0
149,104,140,147,557,0
86,56,92,208,677,0
113,120,60,60,507,0
72,78,124,237,605,0
132,30,82,69,611,0
126,43,57,49,513,0
71,84,135,152,698,0
127,132,97,217,668,0
125,90,59,256,326,0
102,120,131,226,333,0
112,51,128,131,332,0
65,65,147,52,501,0
69,131,61,38,409,0
106,70,107,231,405,0
65,115,78,178,385,0
135,33,130,209,347,0
125,63,128,242,386,0
93,50,54,168,602,0
80,64,65,95,460,0
136,93,55,103,610,0
104,132,122,77,548,0
136,32,130,285,647,0
107,127,45,280,620,0
96,133,107,219,636,0
125,39,142,297,695,0
61,40,98,63,525,0
124,96,105,184,408,0
150,42,114,283,424,0
105,37,148,82,698,0
148,128,140,166,536,1
67,84,52,106,406,0
112,138,84,85,609,0
139,131,90,124,662,0
147,148,83,152,446,0
100,32,116,292,434,0
93,107,42,291,447,0
150,144,148,164,512,0
141,92,138,132,474,1
108,123,60,196,311,0
77,73,117,222,685,0
134,46,85,167,530,0
66,94,57,103,329,0
98,96,102,221,682,0
102,99,51,115,328,1
89,64,94,75,454,0
72,70,49,289,601,0
111,105,44,244,509,0
110,99,97,44,336,1
115,52,94,183,568,0
78,85,74,128,329,1
78,60,99,295,456,0
144,30,140,142,635,0
83,68,114,235,423,0
118,31,72,158,552,0
60,137,72,293,550,1
126,35,77,236,565,0
113,137,129,77,667,0
71,137,61,144,314,0
74,140,102,231,551,0
108,112,135,223,555,1
86,118,81,286,430,0
106,123,123,284,504,0
102,55,97,275,555,0
148,66,95,255,356,0
143,36,59,48,630,0
74,112,76,165,591,0
61,69,42,274,577,0
70,148,111,48,510,0
145,113,136,116,449,0
101,130,124,142,434,0
94,75,115,94,585,0
111,119,140,107,573,0
98,66,69,286,485,1
63,122,40,282,538,0
107,73,137,246,527,1
114,125,110,269,423,0
74,71,81,289,400,0
92,131,44,229,306,0
99,59,99,127,369,1
63,47,131,266,465,1
94,84,98,141,418,0
80,32,66,43,346,0
89,127,99,222,403,0
123,101,144,91,344,0
148,54,102,108,545,0
88,81,135,292,565,1
109,131,118,266,386,0
116,36,93,169,631,0
97,100,75,208,483,0
123,135,135,45,673,0
105,147,141,46,399,1
85,127,102,115,619,0
146,56,94,212,421,0
129,148,52,281,554,0
98,145,44,294,454,0
92,102,52,189,342,0
76,145,45,63,430,0
108,47,141,224,420,0
103,56,68,50,422,0
87,138,86,96,423,0
81,88,74,139,454,0
102,43,106,151,543,0
149,50,47,195,325,0
64,88,147,46,402,0
121,104,114,52,498,0
62,41,149,292,379,0
61,133,131,113,454,0
112,97,84,134,696,0
117,35,142,113,586,0
105,141,41,149,444,0
134,144,60,165,309,0
120,126,55,255,652,0
65,100,48,297,392,0
110,150,128,56,699,0
121,98,150,249,543,0
71,86,102,121,314,0
65,141,45,152,675,0
117,43,54,83,424,0
70,78,147,139,499,0
129,35,40,73,511,0
77,127,108,114,518,0
113,31,57,247,424,1
62,95,143,162,588,0
109,32,133,156,648,0
86,44,100,225,407,1
69,33,41,89,309,0
147,62,118,38,670,0
106,134,40,121,504,0
128,59,106,39,598,0
141,39,100,213,394,0
109,147,149,225,589,1
75,136,139,122,488,0
101,32,99,153,604,0
145,120,135,196,396,0
136,146,149,67,321,0
60,138,50,263,415,0
89,66,40,108,545,0
129,49,120,238,693,0
127,35,91,238,682,0
61,122,108,123,620,0
109,124,130,206,485,0
147,104,90,249,497,0
144,75,69,123,520,0
85,107,54,273,324,0
108,117,110,287,413,0
65,80,84,202,610,0
95,39,115,112,589,0
144,56,110,243,342,0
76,147,149,187,394,0
117,71,77,30,660,0
88,87,40,115,630,0
100,122,43,288,444,0
107,100,83,141,477,0
72,122,60,81,334,1
137,60,101,205,478,1
150,52,115,78,434,0
133,146,147,253,300,0
120,63,41,95,579,0
124,39,59,279,333,0
141,143,143,151,436,0
134,130,119,135,360,0
142,37,137,104,337,0
99,125,148,283,463,0
96,79,46,165,531,0
119,78,136,113,598,0
68,148,113,111,515,0
145,98,57,234,545,0
140,86,114,76,301,0
65,147,128,206,482,0
61,45,146,53,390,0
111,56,141,78,563,0
114,94,99,261,316,0
125,101,66,211,454,1
147,125,134,206,695,0
104,113,114,298,486,0
128,61,98,247,636,0
116,143,48,293,574,1
113,94,144,105,438,1
111,64,57,62,407,0
109,89,55,211,553,0
106,37,77,274,446,1
94,138,55,194,358,0
103,63,46,213,387,1
125,147,99,52,315,0
132,80,142,72,576,0
128,131,61,246,433,0
133,123,125,134,333,0
124,54,93,153,413,1
125,117,83,291,340,0
72,92,125,256,340,0
147,117,50,147,371,0
90,113,149,46,592,0
97,63,116,135,427,0
101,148,102,87,345,0
87,139,71,187,377,0
81,46,65,92,351,0
125,141,149,120,489,1
72,65,70,83,500,0
73,148,127,227,568,1
125,35,77,226,580,0
68,106,130,155,431,1
67,88,131,135,338,0
129,112,93,202,685,0
80,133,139,136,590,0
69,100,65,180,640,0
70,62,70,165,556,0
126,58,141,256,639,0
62,48,123,247,627,0
145,50,139,39,654,0
79,119,121,170,469,1
89,122,84,113,369,1
132,43,57,90,387,0
149,67,98,124,616,0
84,94,86,294,522,1
77,116,148,134,472,1
133,96,92,33,405,0
96,68,44,44,472,0
144,143,73,65,437,0
146,124,103,195,375,0
126,98,87,178,583,0
125,140,79,91,384,0
84,80,106,172,429,1
70,135,149,58,652,0
89,69,56,97,611,0
104,141,124,289,413,0
119,72,97,221,496,1
75,144,93,124,637,0
115,143,76,174,485,1
75,41,48,206,608,0
71,68,122,100,389,0
106,145,125,290,564,0
119,136,65,74,322,0
115,45,142,209,388,0
131,121,90,84,571,0
144,130,47,212,506,1
65,53,85,176,450,0
117,96,98,202,431,0
66,62,61,122,379,0
82,106,109,226,344,0
142,145,95,92,569,0
60,76,134,201,495,0
95,62,58,269,417,0
150,121,116,51,414,1
85,97,121,35,685,0
132,48,78,127,606,0
115,111,68,123,678,0
124,134,98,280,659,0
113,50,94,30,694,0
79,71,111,100,608,0
93,67,78,165,505,0
114,57,106,98,306,0
112,150,43,142,602,0
124,40,119,77,572,0
132,72,59,30,611,0
142,92,132,208,699,0
93,118,72,210,546,0
93,89,53,113,481,0
149,71,70,290,695,0
107,71,75,180,529,0
104,144,94,142,699,0
137,96,119,205,519,1
134,47,45,197,326,0
81,73,131,250,445,0
132,80,83,192,529,0
68,53,107,69,604,0
132,103,118,239,506,0
90,121,141,41,514,0
135,96,132,231,624,0
102,98,95,32,649,0
63,78,73,267,494,0
125,80,121,141,610,0
125,70,105,38,317,1
92,128,148,83,552,0
130,119,104,111,682,0
80,75,121,264,472,0
126,101,94,124,540,0
98,131,48,133,563,0
96,87,104,295,370,0
71,96,99,31,457,0
91,90,113,281,583,0
145,120,63,282,301,0
73,32,51,245,358,1
64,75,139,130,681,0
113,118,97,197,439,0
85,143,63,89,441,0
124,78,117,294,450,0
118,149,63,297,653,0
116,80,72,58,347,0
133,31,148,153,337,0
123,140,89,40,580,0
99,61,42,241,633,0
62,138,109,280,398,0
143,116,121,175,579,0
68,63,146,33,381,0
82,91,79,72,617,0
104,95,119,179,583,0
138,53,117,78,591,0
146,143,81,111,550,0
108,53,50,58,483,0
131,148,93,46,532,0
68,48,126,162,383,1
136,31,47,256,345,0
119,98,115,117,530,0
108,51,121,64,609,0
67,30,69,75,470,0
103,140,128,141,417,0
95,97,55,231,486,0
110,73,91,155,349,0
123,143,107,51,680,0
79,88,129,114,651,0
108,84,103,182,336,0
138,71,53,167,659,0
122,102,44,142,472,0
