chinese,math,english,total,school,ifpass
98,69,85,180,564,0
89,90,64,157,384,1
82,102,67,94,511,0
111,113,52,43,436,0
63,79,132,81,303,0
89,125,43,186,455,0
102,48,79,63,370,0
106,66,122,240,569,0
81,144,107,59,675,0
60,120,60,42,583,0
92,78,55,213,489,0
62,149,49,122,372,1
121,78,78,40,342,0
119,114,72,114,618,0
140,39,61,236,447,1
75,52,51,141,499,0
83,135,82,241,690,0
86,123,79,104,400,0
104,33,134,260,625,0
71,145,55,252,382,0
66,58,77,55,328,0
64,137,64,130,665,0
110,121,88,73,428,0
88,50,85,291,418,0
124,110,138,145,381,0
106,105,79,54,434,0
135,132,96,292,301,0
112,149,139,47,487,0
95,147,106,116,611,0
119,132,82,157,690,0
100,108,149,297,493,0
97,116,106,58,525,0
67,128,47,121,678,0
123,47,133,94,428,0
88,71,110,190,682,0
69,120,114,66,581,0
81,88,47,157,630,0
110,127,91,154,454,1
65,147,125,70,383,1
91,77,60,76,595,0
144,79,119,66,326,0
77,78,123,237,416,0
121,107,45,73,488,0
83,96,141,46,304,0
90,150,124,241,516,0
86,108,128,231,612,0
113,58,89,233,306,0
134,113,109,66,651,0
95,124,103,81,413,0
113,150,75,113,581,0
132,41,101,110,483,0
146,38,51,179,659,0
120,95,134,133,547,0
100,63,66,285,398,0
65,80,125,183,495,0
131,139,89,130,455,1
63,109,48,243,314,0
82,83,104,175,590,0
90,136,124,253,434,0
85,89,71,289,378,0
129,94,133,85,655,0
110,92,45,54,667,0
88,42,72,201,382,1
102,58,41,143,618,0
117,110,92,41,302,0
149,54,75,231,585,0
97,84,109,267,639,0
121,113,70,220,391,0
129,99,126,55,505,0
62,127,52,108,572,0
66,93,74,154,586,0
73,117,127,90,581,0
110,37,85,53,566,0
100,78,150,157,558,0
79,115,108,62,399,0
109,138,47,50,495,0
61,76,138,212,357,0
129,134,62,73,677,0
113,87,127,140,452,1
108,144,97,119,529,0
104,113,90,285,374,0
132,119,133,214,304,0
87,71,58,78,529,0
137,88,135,119,674,0
137,47,147,246,486,0
107,98,107,45,400,0
136,78,70,117,541,0
100,126,81,258,582,0
88,76,76,59,635,0
137,36,119,248,513,1
136,70,82,195,659,0
123,69,143,86,489,0
107,143,126,231,631,0
69,52,115,158,450,0
149,72,67,198,663,0
92,140,72,181,374,0
138,122,51,194,621,0
79,39,59,102,614,0
62,113,49,86,567,0
144,92,108,73,641,0
62,118,77,225,671,0
92,134,56,211,347,0
109,80,77,172,326,0
89,144,121,37,450,0
123,75,85,125,533,0
110,143,53,231,587,0
106,39,104,221,313,0
89,96,130,189,498,1
77,125,103,50,636,0
92,141,62,50,520,0
63,79,107,254,412,0
86,66,80,132,395,0
135,61,116,62,401,0
118,43,123,45,533,0
108,43,150,137,392,1
97,129,142,89,555,0
66,142,72,74,549,0
61,139,56,119,677,0
125,76,122,268,418,0
107,62,129,274,682,0
130,39,98,86,454,0
121,58,67,64,522,0
89,131,126,169,401,0
95,123,89,84,333,0
129,124,71,297,648,0
109,149,147,74,689,0
72,121,123,214,351,0
97,56,99,82,426,0
98,69,79,286,430,0
117,60,103,50,426,0
133,132,79,43,408,0
150,50,63,289,356,0
143,119,107,98,490,0
81,135,118,258,574,1
78,38,139,79,586,0
102,69,102,236,662,0
107,133,129,177,574,0
89,121,51,106,466,0
70,61,72,242,344,0
81,134,63,282,643,0
73,99,115,211,300,0
67,59,150,166,575,0
89,43,95,53,464,0
73,76,140,151,594,0
75,95,90,122,567,0
107,78,112,297,302,0
79,45,84,39,447,0
80,101,100,218,556,0
94,42,74,147,582,0
109,113,132,57,396,1
141,113,121,89,355,0
143,133,68,104,341,0
103,96,44,148,342,1
94,38,83,193,584,0
87,67,61,82,393,0
83,125,84,201,649,0
114,111,81,299,648,0
121,100,97,35,660,0
121,145,150,295,612,0
62,48,125,182,354,0
63,132,98,171,458,1
100,35,56,225,656,0
131,49,52,78,500,0
68,148,96,99,649,0
137,136,66,207,632,0
86,58,84,80,609,0
64,127,112,115,490,0
79,66,40,257,677,0
113,47,95,54,472,0
60,38,44,228,540,0
78,62,80,163,485,0
94,137,87,165,445,1
108,73,85,99,337,1
110,86,47,229,445,1
106,43,71,238,468,0
133,142,103,65,354,0
137,149,118,124,417,0
106,61,57,288,564,0
98,52,90,108,371,0
106,38,94,112,348,1
85,91,91,147,491,0
108,108,94,170,616,0
87,141,40,210,550,0
119,112,54,126,453,0
85,119,86,211,478,1
137,51,99,264,579,0
137,112,131,288,370,0
124,72,113,104,600,0
150,33,100,105,591,0
143,96,127,64,605,0
77,101,104,242,445,0
82,77,56,137,388,0
102,104,139,208,626,0
122,100,48,81,651,0
79,67,66,92,622,0
111,44,107,172,595,0
133,48,79,107,667,0
100,144,56,261,333,0
127,33,90,90,499,0
122,73,63,39,573,0
75,81,84,120,327,1
68,114,49,298,350,0
66,32,150,99,471,0
129,33,114,119,573,0
142,48,54,195,420,1
64,73,118,180,520,0
90,57,88,77,333,0
137,125,70,62,324,0
81,69,79,124,468,0
93,85,104,138,359,0
135,47,100,238,389,0
144,67,108,226,444,0
67,49,88,58,466,0
82,73,63,68,552,0
131,52,83,166,411,1
132,34,121,141,366,0
76,69,117,93,474,0
148,37,44,250,416,0
91,39,145,179,382,0
120,111,128,196,675,0
73,37,44,218,667,0
91,56,52,294,534,0
100,142,121,134,633,0
70,103,52,161,307,0
145,64,114,171,479,1
90,52,59,272,694,0
82,77,41,220,443,0
71,39,68,217,638,0
73,89,100,271,386,0
101,68,92,234,633,0
137,131,122,161,574,0
146,97,133,31,456,0
134,79,91,70,386,0
137,67,95,110,555,0
114,60,71,177,403,1
122,144,52,43,530,0
71,36,47,287,442,0
146,30,145,229,521,1
82,102,43,101,375,0
122,74,85,87,331,1
78,124,61,247,385,0
65,70,56,191,545,0
135,89,133,232,506,0
123,76,139,243,496,0
70,94,55,63,425,0
78,97,84,88,625,0
100,74,63,211,509,0
111,133,145,214,663,0
105,105,84,211,384,0
138,47,148,68,300,0
144,145,75,52,338,0
104,109,63,183,684,0
98,92,114,271,588,0
117,78,48,191,571,0
101,107,88,102,608,0
149,57,50,183,339,0
69,78,113,76,464,0
85,47,92,287,467,1
74,101,126,252,400,0
136,79,89,196,449,0
76,49,88,284,679,0
76,79,109,125,687,0
64,146,68,36,406,0
60,69,66,163,399,0
82,96,117,177,325,0
111,83,44,143,391,0
72,73,41,73,444,0
141,120,68,230,390,0
76,80,89,299,361,0
136,105,109,72,650,0
77,55,122,125,493,0
120,64,83,79,626,0
89,41,123,223,382,0
144,110,48,200,431,0
132,122,41,196,695,0
135,65,102,65,577,0
143,82,106,275,570,1
88,35,45,160,412,0
124,70,55,112,402,0
112,114,58,241,350,0
118,108,100,90,641,0
133,102,63,128,483,0
69,132,54,77,405,0
96,96,51,110,693,0
147,93,128,268,369,0
110,146,76,94,689,0
135,89,113,201,607,0
61,132,44,164,375,1
138,84,130,274,575,0
115,141,40,162,691,0
120,30,42,143,376,0
131,89,87,53,466,0
102,85,48,101,482,0
65,117,96,226,375,0
76,102,119,175,406,0
73,115,138,142,626,0
137,82,138,256,352,0
66,53,71,231,454,0
100,62,141,39,639,0
105,49,113,46,513,0
108,125,95,202,520,1
131,43,114,173,315,0
72,103,54,49,380,0
129,53,147,127,333,0
70,119,137,38,648,0
93,145,102,153,476,1
134,71,69,33,497,0
129,108,90,98,322,0
63,101,110,204,556,0
106,43,78,33,604,0
145,71,45,247,420,0
135,142,82,278,345,0
126,60,104,120,558,0
80,112,71,105,495,0
96,147,75,100,432,0
65,60,50,152,625,0
85,42,53,34,388,0
108,124,62,43,388,0
84,117,92,77,355,1
146,104,108,248,336,0
64,99,63,187,572,0
143,137,64,47,309,0
68,144,119,80,490,0
109,132,97,185,650,0
134,33,149,266,361,0
81,55,43,52,524,0
103,130,94,277,305,0
128,130,110,131,370,0
65,94,41,279,577,0
132,130,95,220,688,0
63,149,136,58,372,1
86,122,79,179,501,0
73,113,134,64,320,0
72,146,95,146,648,0
117,103,53,178,553,0
117,95,93,284,492,0
104,105,112,138,587,0
76,55,139,277,371,0
91,125,61,98,567,0
84,54,80,56,691,0
112,91,140,260,573,1
148,150,150,274,420,0
64,50,104,131,499,0
138,75,75,59,509,0
90,40,136,76,634,0
119,73,99,219,314,0
118,55,106,201,498,0
80,50,115,222,657,0
121,89,55,283,458,0
141,42,75,115,642,0
88,78,58,269,594,0
67,112,44,123,460,0
145,44,77,190,346,0
96,115,95,131,316,0
83,81,149,57,397,0
67,36,124,257,510,0
106,135,123,284,558,0
60,133,44,61,315,0
106,115,128,41,661,0
128,73,41,227,491,0
72,126,62,163,624,0
65,107,141,106,440,0
119,56,141,51,407,0
61,149,97,208,531,0
125,61,103,188,424,0
134,100,49,212,337,0
88,51,59,63,391,0
101,149,99,217,378,0
118,116,141,118,344,0
79,65,133,204,692,0
103,33,96,147,362,1
72,127,142,160,688,0
93,31,88,217,611,0
66,145,127,130,572,0
133,67,53,188,656,0
113,56,68,271,354,0
97,58,145,88,559,0
66,106,104,119,536,0
142,117,144,168,319,0
142,72,136,143,557,0
83,104,104,64,691,0
73,51,128,85,640,0
137,106,138,121,347,0
109,88,41,271,390,0
84,70,119,75,598,0
136,138,61,268,577,1
144,60,148,153,577,0
138,60,114,54,519,0
112,131,42,211,321,0
77,50,146,133,528,0
127,30,44,266,366,0
134,39,132,64,469,0
108,104,113,131,456,0
89,89,108,129,624,0
144,45,102,121,690,0
66,69,92,136,335,1
140,104,148,281,556,0
109,70,98,126,313,0
147,59,132,176,522,0
97,76,98,240,396,0
72,68,141,229,490,1
107,74,134,233,416,0
98,57,120,278,465,0
88,45,84,281,448,0
146,125,116,51,641,0
144,108,114,236,425,0
113,126,133,75,670,0
126,93,126,167,690,0
125,144,145,179,627,0
65,130,63,216,383,0
130,145,122,238,561,0
111,105,136,61,598,0
90,141,123,32,484,0
117,123,121,33,410,0
93,136,66,178,371,0
120,37,64,124,656,0
149,95,129,55,346,0
62,48,51,264,512,0
98,120,117,200,530,1
84,63,51,124,652,0
74,122,63,88,409,0
146,121,89,120,622,0
64,82,50,115,346,0
110,146,142,147,485,0
119,50,58,284,435,0
144,31,83,188,360,0
113,75,141,155,329,0
104,91,42,257,426,0
110,104,97,37,586,0
142,127,112,224,385,0
87,60,65,284,556,0
93,134,65,153,530,0
118,83,109,59,471,0
149,133,54,273,343,0
140,109,53,78,627,0
66,65,108,107,441,0
68,89,78,190,387,1
82,69,125,135,493,0
105,52,68,147,451,0
105,101,96,228,374,0
127,136,120,267,629,1
87,64,56,152,343,1
145,86,106,298,588,1
117,135,127,186,456,0
67,66,68,152,371,0
138,136,148,245,350,0
76,101,142,284,422,0
111,69,140,169,402,0
87,48,78,206,610,0
146,74,144,88,510,0
117,105,112,212,461,0
65,102,140,78,533,0
75,140,108,41,606,0
91,105,123,154,386,0
62,128,130,198,492,1
115,40,135,203,492,1
100,61,132,176,477,0
70,126,56,143,617,0
113,68,138,38,449,0
143,78,115,31,536,0
93,131,103,197,390,0
71,63,82,262,607,0
124,60,56,86,605,0
114,87,44,234,481,0
68,49,143,64,681,0
82,56,49,135,553,0
114,115,141,294,316,0
118,57,124,105,490,0
139,111,108,105,371,0
150,74,86,84,666,0
130,88,98,89,522,0
71,39,89,71,344,0
124,78,67,77,631,0
91,41,115,113,469,0
119,76,58,137,659,0
74,64,79,294,624,0
129,115,90,282,471,0
78,43,98,160,436,0
84,58,74,206,395,1
93,121,45,86,459,0
88,64,118,101,614,0
100,139,131,72,456,0
123,77,150,166,312,0
141,76,51,283,561,0
116,92,55,129,551,0
132,46,100,258,698,0
115,45,104,157,462,0
109,56,145,185,589,0
64,89,52,45,372,0
124,40,109,288,516,1
100,62,131,92,493,0
64,76,134,258,363,0
76,35,134,38,414,0
62,106,90,134,507,0
82,121,82,162,353,0
114,81,119,126,307,0
145,36,62,215,557,0
67,46,88,191,508,0
129,144,106,298,482,0
125,64,137,175,323,0
121,82,110,103,487,0
118,87,149,259,551,0
110,37,128,145,621,0
68,70,59,273,578,0
122,53,136,57,472,0
82,55,105,66,524,0
113,66,98,263,374,0
114,119,113,286,397,0
60,30,89,109,583,0
74,58,121,183,322,0
127,106,51,144,597,0
125,45,60,270,460,1
147,145,100,58,417,1
129,122,102,299,676,0
147,91,97,208,341,0
87,96,50,201,441,0
74,62,55,260,551,0
96,87,136,167,491,0
131,119,133,228,365,0
86,43,105,165,464,0
92,87,92,206,464,1
108,141,67,83,522,0
96,44,45,255,397,1
68,90,135,83,512,0
148,93,40,91,451,0
69,41,93,90,323,0
144,78,85,67,662,0
83,67,62,166,596,0
92,114,57,53,391,0
131,64,105,75,526,0
109,114,69,207,544,0
105,45,136,170,610,0
135,37,124,277,557,1
71,104,140,68,313,0
65,139,88,267,569,0
78,95,43,73,635,0
127,126,129,113,509,0
89,41,136,234,691,0
63,85,55,217,639,0
103,103,64,59,640,0
76,101,138,247,547,1
74,119,69,89,319,1
63,37,96,74,320,0
100,85,81,289,616,0
71,129,50,197,662,0
67,98,98,267,663,0
107,141,112,183,664,0
142,49,133,187,366,0
133,97,68,82,568,0
74,65,57,57,463,0
85,106,84,182,584,0
73,59,106,110,536,0
125,50,147,63,413,0
86,52,60,178,575,0
124,47,140,43,432,0
116,46,150,221,376,0
135,139,83,102,313,0
119,46,94,161,549,0
110,36,41,281,649,0
63,50,123,147,477,0
70,35,139,114,339,1
113,145,69,127,302,0
114,34,76,218,466,0
86,122,95,204,600,0
146,138,58,283,675,0
73,110,126,267,684,0
63,30,98,160,365,0
128,129,111,171,653,0
83,38,51,225,639,0
99,120,53,145,696,0
146,35,100,166,501,0
83,145,150,105,599,0
145,123,149,186,645,0
93,43,105,65,386,0
68,106,98,277,655,0
82,139,41,297,382,0
114,41,120,269,499,1
63,72,121,133,605,0
95,127,112,219,662,0
116,83,68,280,593,0
136,128,69,131,519,0
65,72,88,84,428,0
136,91,146,60,669,0
103,85,89,263,551,0
75,135,130,115,667,0
95,142,69,188,432,0
74,94,145,171,316,0
71,132,90,127,578,0
128,87,136,143,691,0
137,46,86,49,652,0
147,67,90,34,593,0
95,56,93,73,456,0
119,143,128,58,632,0
113,66,147,121,629,0
114,120,94,84,480,0
95,103,59,224,674,0
77,78,88,269,642,0
121,91,115,223,561,0
92,97,40,210,411,1
96,139,53,298,375,0
132,141,112,100,596,0
135,38,140,68,631,0
138,71,48,265,578,0
91,58,117,275,469,0
106,36,141,102,376,1
141,51,129,104,527,0
147,66,105,232,388,0
63,43,70,263,341,0
110,49,80,146,661,0
66,36,114,226,607,0
112,92,61,252,607,0
71,145,114,268,681,0
101,125,116,135,687,0
105,51,69,86,361,0
60,65,148,43,680,0
133,143,77,240,411,0
75,135,144,42,316,0
111,122,58,151,696,0
137,82,79,287,423,0
136,30,74,52,546,0
65,71,138,148,336,0
149,93,103,139,375,0
85,69,102,241,693,0
105,38,62,284,396,0
122,110,74,53,551,0
62,111,74,65,640,0
129,66,51,197,640,0
145,97,118,138,487,1
96,139,127,286,427,0
139,108,120,199,407,0
149,78,146,300,579,0
69,42,135,237,664,0
132,128,104,158,505,1
128,125,100,149,502,0
88,64,133,202,313,0
66,134,85,148,358,0
127,80,79,274,429,0
97,97,88,78,660,0
150,80,111,291,638,0
72,53,92,67,318,0
116,52,142,44,678,0
135,57,144,183,480,1
112,143,128,293,496,0
64,103,84,79,435,0
128,131,129,252,370,0
145,72,77,244,401,0
74,111,59,201,643,0
107,91,109,148,371,0
110,51,89,268,472,1
101,56,118,291,491,0
76,68,100,280,658,0
128,108,100,289,396,0
116,58,45,289,578,0
65,106,132,275,545,1
76,66,141,219,361,0
84,136,55,239,518,0
90,34,112,188,396,1
107,141,119,234,521,0
70,128,125,111,648,0
74,93,139,198,685,0
121,105,100,127,646,0
75,65,134,147,524,0
146,112,144,238,527,0
150,43,77,281,686,0
131,91,121,179,666,0
69,47,82,225,498,0
110,117,115,79,488,0
146,52,70,111,511,0
79,79,136,167,413,1
137,80,81,72,348,1
94,75,111,201,672,0
100,74,60,101,376,0
70,88,44,255,585,0
150,96,47,70,304,0
88,48,102,209,561,0
130,63,115,106,494,0
122,117,55,149,631,0
103,70,123,176,378,0
132,118,73,113,368,0
63,61,47,71,336,0
93,128,134,121,545,0
80,43,64,269,473,0
137,127,142,57,368,0
101,64,134,153,337,0
135,80,73,74,489,0
148,38,142,300,466,0
101,89,146,41,557,0
73,42,123,148,427,0
80,115,149,216,624,0
111,105,54,59,528,0
88,144,109,151,636,0
138,105,49,254,626,0
122,69,73,236,471,1
131,119,95,130,344,0
127,132,43,207,603,0
110,146,120,200,501,0
130,30,120,117,663,0
93,119,55,89,307,1
148,41,97,195,360,0
61,148,104,206,565,0
102,97,55,272,526,0
149,129,73,221,343,0
68,129,136,140,388,0
120,96,52,53,428,0
117,114,90,47,511,0
96,77,111,260,391,0
103,80,102,135,604,0
74,119,140,88,425,0
126,68,98,204,326,0
127,83,70,204,329,0
136,86,48,148,457,0
133,146,148,273,650,0
128,77,137,288,497,0
136,126,94,192,388,0
142,119,123,60,594,0
141,134,93,194,660,0
107,139,122,31,643,0
114,52,55,104,347,0
123,92,57,46,626,0
135,34,115,289,330,0
120,45,123,291,576,1
139,104,76,247,454,0
76,119,55,108,611,0
110,110,140,80,328,0
70,127,90,45,657,0
60,130,129,35,422,0
66,46,73,248,633,0
67,34,73,267,372,0
62,119,69,43,700,0
129,69,140,193,628,0
60,67,87,220,551,0
125,110,52,104,503,0
95,109,143,218,506,0
79,80,43,270,340,0
129,39,83,67,398,0
132,38,89,108,575,0
107,69,93,116,558,0
74,87,44,283,467,1
120,87,97,48,614,0
61,59,125,273,594,0
104,128,84,278,330,0
126,75,107,160,409,0
131,128,89,154,480,1
83,122,41,86,449,0
123,86,146,131,614,0
82,114,79,268,619,0
68,47,116,182,698,0
93,116,57,215,581,0
127,36,109,244,561,0
83,148,81,191,314,0
64,40,141,131,696,0
135,37,126,80,335,1
140,47,147,252,561,1
87,78,98,260,672,0
100,147,102,201,366,0
106,50,116,62,556,0
64,122,41,131,373,0
79,57,83,266,433,0
63,51,148,61,439,0
88,138,150,286,539,0
140,144,130,180,304,0
72,101,116,275,315,0
126,67,100,243,402,0
115,80,119,95,407,1
141,150,107,272,409,0
115,130,119,62,433,0
138,63,56,209,688,0
76,70,82,78,387,0
98,59,145,148,655,0
80,74,54,281,375,0
92,50,56,192,629,0
70,77,44,213,630,0
95,99,133,42,402,0
114,123,145,61,568,0
86,111,51,165,459,0
130,41,138,190,679,0
102,76,49,33,544,0
99,80,100,141,508,0
113,91,139,281,694,0
67,100,76,62,540,0
100,100,126,40,346,1
92,82,59,45,514,0
123,56,136,38,574,0
92,59,102,196,362,0
124,99,141,289,421,0
132,87,97,195,675,0
110,146,122,284,462,0
103,65,145,32,410,0
102,108,51,71,331,1
104,143,63,68,469,0
117,139,70,258,629,0
92,90,134,206,448,0
85,115,84,271,622,0
148,60,57,180,336,0
74,145,41,115,353,1
117,133,49,86,678,0
117,49,148,229,381,0
65,128,137,239,559,1
143,131,109,46,550,0
109,104,81,129,635,0
129,131,87,104,558,0
116,55,97,227,583,0
121,51,114,42,603,0
150,31,87,77,310,1
126,50,67,185,429,0
62,111,117,273,318,0
62,71,86,141,631,0
61,39,143,53,606,0
115,76,47,97,511,0
101,71,99,91,502,0
117,39,106,258,489,1
121,60,126,85,699,0
100,81,91,124,632,0
65,30,123,122,504,0
90,95,136,80,476,0
97,54,55,129,355,0
84,63,147,227,550,0
143,37,50,36,421,0
96,123,137,114,359,0
96,140,116,38,354,1
124,125,87,58,500,0
127,94,57,250,699,0
136,41,124,165,500,0
139,53,47,68,305,1
108,90,78,106,673,0
72,86,66,133,353,1
105,54,108,180,587,0
110,143,68,90,547,0
143,91,146,94,609,0
61,78,43,146,475,0
146,143,129,182,639,0
148,35,56,238,690,0
147,150,46,35,496,0
140,81,133,90,563,0
131,81,134,243,531,0
148,77,84,141,692,0
96,121,93,255,626,0
146,86,55,86,408,0
88,121,117,281,530,0
116,103,115,160,425,0
78,150,51,165,574,0
143,140,82,250,426,0
125,148,70,272,652,0
97,143,58,291,510,0
102,54,125,220,652,0
102,41,119,177,583,0
83,48,95,284,504,1
104,150,52,214,407,0
137,59,51,271,658,0
120,124,63,99,663,0
94,81,119,269,410,0
78,126,62,38,342,0
128,132,52,58,318,0
93,58,141,150,312,0
86,33,109,52,471,0
76,58,51,110,427,0
64,48,127,143,427,0
121,47,52,149,692,0
121,36,115,75,649,0
93,141,81,228,403,0
82,60,41,123,665,0
77,139,94,272,378,0
107,101,120,215,590,0
101,36,77,246,349,0
149,129,144,59,697,0
80,54,146,233,306,0
114,111,122,161,503,1
94,49,43,66,670,0
131,103,124,38,681,0
63,137,142,161,621,0
119,140,112,218,652,0
79,38,40,134,685,0
64,44,63,143,687,0
89,59,132,148,588,0
138,147,89,78,326,0
145,147,125,240,388,0
71,31,42,64,627,0
90,58,107,271,465,0
139,70,107,50,300,0
114,115,129,216,425,0
141,79,125,191,419,0
150,32,66,299,450,0
74,39,58,299,699,0
127,87,130,283,656,0
118,138,148,182,579,1
127,81,137,218,496,0
125,144,145,298,365,0
72,98,77,231,668,0
80,38,105,57,540,0
104,118,141,271,312,0
131,131,59,76,398,0
129,42,145,251,417,0
64,136,117,39,446,0
120,109,46,132,301,0
98,124,44,116,314,0
71,116,67,174,377,0
115,64,56,192,565,0
114,100,119,74,535,0
150,79,110,152,385,0
146,71,62,210,588,0
102,62,91,258,307,0
94,36,129,132,520,0
85,46,150,70,362,0
134,79,65,233,420,0
83,107,111,66,402,0
70,131,144,130,633,0
100,143,133,84,555,0
72,55,96,100,365,0
123,68,104,202,625,0
95,78,68,81,367,0
150,137,82,207,366,0
63,32,138,280,410,0
78,79,61,295,611,0
109,111,63,248,642,0
115,118,125,106,347,0
103,82,81,160,348,0
74,93,102,253,412,0
112,36,69,185,655,0
74,112,102,80,566,0
82,34,54,224,448,0
68,101,101,249,328,0
125,129,90,262,419,0
101,104,96,78,415,0
114,111,121,274,430,0
127,100,126,289,415,0
79,64,69,215,381,1
80,74,70,261,650,0
68,101,94,140,545,0
80,137,57,191,505,0
148,48,82,254,525,1
136,42,77,128,491,0
61,41,66,47,571,0
142,126,97,47,340,0
93,35,150,118,649,0
96,141,72,81,674,0
89,94,61,259,545,0
122,61,78,286,378,0
76,116,137,236,501,0
107,126,52,273,446,0
123,140,127,196,435,0
105,140,81,298,375,0
88,49,142,115,693,0
91,79,121,123,305,0
138,114,133,295,361,0
83,119,46,180,627,0
73,117,86,91,475,0
71,30,52,124,328,0
116,148,118,256,498,0
103,150,82,73,381,1
73,98,70,82,341,0
98,71,115,120,657,0
66,82,49,65,527,0
81,63,144,162,333,0
64,146,126,248,307,0
101,142,99,78,314,0
142,128,114,283,350,0
132,64,95,266,546,1
98,35,114,268,347,0
102,41,91,210,625,0
103,103,59,251,675,0
145,81,142,289,610,1
104,89,50,173,309,0
83,89,49,236,554,0
102,128,111,116,550,0
82,69,145,138,598,0
110,105,99,168,349,0
122,115,104,149,427,0
145,136,49,110,365,0
126,107,60,286,469,0
85,52,87,265,682,0
64,106,91,140,595,0
73,123,135,142,698,0
97,60,67,248,585,0
76,140,59,240,627,0
102,51,85,134,545,0
67,100,105,253,647,0
94,61,122,285,304,0
140,121,94,39,509,0
89,146,110,60,368,1
76,110,57,149,693,0
147,109,126,80,681,0
74,65,122,70,408,0
95,71,74,100,487,0
128,44,105,161,340,0
119,115,57,223,539,0
135,80,134,151,353,0
63,53,117,218,567,0
89,109,77,171,649,0
135,134,54,162,508,0
63,77,89,133,488,0
146,146,137,218,497,0
80,147,97,263,439,0
132,74,98,294,475,0
92,73,89,39,589,0
87,104,101,51,379,0
99,107,46,36,522,0
90,136,118,33,379,0
112,110,97,222,644,0
88,95,127,268,365,0
118,73,141,90,595,0
93,95,110,80,416,0
61,85,122,274,696,0
139,112,105,122,465,1
139,60,58,95,396,0
135,109,46,53,376,0
126,109,149,170,469,0
95,57,143,167,313,0
119,78,47,70,547,0
60,72,150,165,339,0
103,49,136,178,680,0
114,99,57,233,653,0
121,83,85,39,610,0
81,91,106,100,681,0
119,100,133,176,663,0
91,61,60,127,605,0
84,86,89,38,620,0
147,78,138,51,691,0
133,115,117,103,597,0
70,150,68,106,555,0
103,129,130,194,339,0
77,62,43,118,307,0
67,138,92,230,574,0
141,143,60,119,689,0
140,148,128,183,654,0
88,70,143,191,542,0
88,127,146,114,354,0
114,105,132,178,566,0
87,108,120,255,354,0
89,117,113,227,382,0
89,85,61,255,521,0
130,43,50,56,679,0
137,133,101,279,481,0
107,80,73,256,481,1
66,142,134,36,366,1
134,71,60,241,663,0
95,45,72,271,541,0
79,92,49,265,523,0
88,30,65,113,523,0
90,137,86,215,370,0
76,149,143,162,424,0
112,81,83,272,401,0
140,133,117,283,534,0
146,73,145,231,344,0
148,99,98,265,598,1
92,63,86,52,356,0
117,33,131,160,610,0
134,124,59,95,465,0
113,139,110,160,680,0
72,123,78,153,647,0
147,79,127,33,446,0
94,66,121,88,488,0
79,127,88,71,486,0
71,120,108,245,452,0
146,70,59,168,517,0
141,44,48,172,587,0
78,92,137,148,444,1
128,67,102,255,698,0
128,115,44,284,492,0
109,38,53,235,450,0
88,124,147,193,576,0
87,94,116,287,654,0
143,31,119,277,442,0
105,99,115,243,504,0
98,125,126,296,333,0
138,138,64,234,339,0
78,74,70,101,401,0
146,43,48,52,430,0
63,36,41,146,681,0
