like_school,wenke_school,chinese,math,english,physics,chemistry,biology,politics,history,geography,location,time,wenke_score,like_score
上海外国语大学,汕头大学,147,113,108,75,92,55,75,34,39,青海,2025,516,590
延安职业技术学院,广西外国语学院,64,51,106,49,94,33,42,94,60,重庆,2024,417,397
湖北科技学院,湖北大学,92,121,109,99,37,34,89,38,71,贵州,2022,520,492
湖北工业大学,福州大学,65,144,118,81,54,43,88,60,80,河南,2024,555,505
成都东软学院,武汉轻工大学,100,64,118,57,53,59,84,78,53,广西,2023,497,451
中国政法大学,,113,144,147,89,85,33,73,95,82,安徽,2016,654,611
桂林理工大学,武汉轻工大学,88,72,122,89,41,68,49,69,97,广东,2020,497,480
广州医科大学,西南交通大学希望学院,75,64,149,74,89,96,47,38,76,新疆,2019,449,547
四川音乐学院,长江师范学院,81,48,133,70,34,88,69,87,39,宁夏,2018,457,454
广东外语外贸大学南国商学院,长沙学院,78,65,130,51,65,41,62,57,90,青海,2022,482,430
重庆工程学院,湖北经济学院法商学院,74,70,92,97,53,33,47,82,88,甘肃,2016,453,419
成都中医药大学,贵州民族大学,70,113,83,81,66,99,75,68,68,江西,2019,477,512
韶关学院,广州航海学院,134,62,65,50,58,91,75,76,58,安徽,2019,470,460
珠海科技学院,三峡大学科技学院,79,109,40,63,49,96,86,32,41,天津,2025,387,436
重庆机电职业技术大学,钦州幼儿师范高等专科学校,77,55,66,64,64,87,47,35,67,浙江,2024,347,413
广东药科大学,江南大学,122,96,150,38,58,31,54,97,37,广西,2016,556,495
湖北师范大学,重庆中医药学院,124,91,100,72,78,37,55,50,89,湖北,2025,509,502
韶关学院,贵州中医药大学时珍学院,71,132,48,63,99,47,33,88,90,广西,2022,462,460
重庆第二师范学院,广州铁路职业技术学院,129,39,81,60,67,79,64,34,37,山西,2024,384,455
西南交通大学,华北水利水电大学,78,120,112,76,100,78,38,44,37,江苏,2020,429,564
郑州西亚斯学院,湖北第二师范学院,95,105,58,56,44,90,97,55,76,湖南,2019,486,448
华东理工大学,湖北工业大学,140,84,138,75,54,92,39,58,46,西藏,2025,505,583
成都大学,中国民用航空飞行学院,111,82,88,60,64,62,92,48,70,重庆,2021,491,467
四川文化艺术学院,西北政法大学,84,118,114,61,31,30,85,70,74,安徽,2018,545,438
汕头大学,浙江工业大学,95,124,80,84,44,89,36,59,40,新疆,2019,434,516
重庆城市科技学院,沈阳城市学院,73,30,107,53,73,78,40,98,60,西藏,2020,408,414
广东财经大学,北部湾大学,149,76,51,88,74,86,46,84,70,内蒙古,2018,476,524
广州大学,上海外国语大学,102,136,127,48,58,64,84,94,47,湖南,2019,590,535
长江大学,湖北生物科技职业学院,84,38,77,98,78,98,61,55,60,新疆,2018,375,473
重庆大学,中国人民解放军陆军军医大学,110,145,100,62,80,89,96,40,84,福建,2019,575,586
黔南民族师范学院,珠海科技学院,63,55,79,90,80,94,66,81,92,浙江,2019,436,461
湖北经济学院法商学院,运城职业技术大学,98,83,65,70,70,67,53,64,61,上海,2019,424,453
百色学院,成都东软学院,113,66,63,97,49,68,70,39,100,浙江,2021,451,456
四川音乐学院,深圳大学,93,141,64,75,46,35,98,100,81,山东,2018,577,454
浙江工业大学,四川外国语大学,99,128,65,34,32,76,34,81,56,福建,2023,463,434
贵州黔南经济学院,重庆中医药学院,86,86,89,49,85,47,80,79,89,湖北,2018,509,442
桂林理工大学,浙江海洋大学,147,94,76,75,44,44,34,55,82,辽宁,2022,488,480
湖北大学,成都东软学院,132,115,56,80,69,68,75,37,36,江西,2018,451,520
四川旅游学院,长沙学院,143,89,55,56,76,40,89,69,37,江西,2019,482,459
西南石油大学,沈阳医学院,122,74,134,90,55,55,90,48,32,宁夏,2023,500,530
华东理工大学,上海政法学院,107,84,137,92,67,95,52,93,65,江西,2018,538,582
西昌学院,湖北经济学院法商学院,60,48,117,94,74,65,80,58,90,北京,2021,453,458
湖南医药学院,武汉轻工大学,140,77,102,63,87,42,62,78,38,上海,2019,497,511
广州医科大学,西北政法大学,81,105,147,60,75,79,61,81,70,西藏,2023,545,547
重庆大学,山东大学（威海）,85,150,147,86,83,34,71,75,68,上海,2016,596,585
广州大学,汕头大学,138,88,70,73,87,79,43,94,83,新疆,2019,516,535
长沙理工大学,广东财经大学,122,67,89,73,86,77,82,68,96,广东,2022,524,514
成都信息工程大学,南京财经大学,128,42,127,48,63,96,81,80,52,云南,2023,510,504
青岛港湾职业技术学院,四川机电职业技术学院,95,30,43,56,48,82,49,79,100,湖北,2019,396,354
三亚学院,湘潭医卫职业技术学院,60,60,86,88,61,54,44,80,50,上海,2023,380,409
湖南大学,中国药科大学,148,97,144,45,77,83,87,30,72,甘肃,2025,578,594
延安职业技术学院,景德镇艺术职业大学,83,36,140,39,40,59,73,58,36,天津,2018,426,397
南京财经大学,南京中医药大学,115,68,147,45,48,87,67,94,61,广西,2019,552,510
浙江工业大学,郑州商学院,104,38,81,63,64,84,55,87,70,云南,2024,435,434
四川师范大学,中国石油大学（北京）,129,145,67,31,58,54,78,74,72,山西,2025,565,484
南昌医学院,广东财经大学,70,82,141,46,96,84,61,87,83,河北,2019,524,519
成都工业学院,郑州西亚斯学院,63,78,126,89,36,74,68,73,40,湖北,2016,448,466
成都医学院,江南大学,111,131,70,63,100,84,91,64,89,贵州,2016,556,559
成都中医药大学,湖南铁路科技职业技术学院,110,85,46,89,88,94,31,35,85,宁夏,2023,392,512
江南大学,中国石油大学（北京）,109,122,128,63,34,100,44,89,73,青海,2023,565,556
浙江海洋大学,齐齐哈尔大学,76,118,108,46,93,47,41,34,91,辽宁,2019,468,488
海南医学院,武汉纺织大学外经贸学院,116,89,59,89,66,64,37,46,92,广东,2025,439,483
安顺学院,宁波大学,76,108,141,36,46,45,80,69,60,内蒙古,2020,534,452
广州新华学院,南方医科大学,109,54,119,63,32,35,98,100,63,甘肃,2018,543,412
汕头大学,武汉生物工程学院,132,81,67,98,99,39,61,59,44,天津,2023,444,516
齐齐哈尔大学,广东药科大学,98,70,96,85,42,77,47,87,97,浙江,2022,495,468
重庆邮电大学,湖北大学,108,81,116,66,54,98,85,37,93,重庆,2024,520,523
湖北汽车工业学院,武汉纺织大学外经贸学院,67,120,67,82,62,91,94,40,51,云南,2016,439,489
南方医科大学,苏州科技大学,88,145,100,76,71,64,60,48,67,湖南,2019,508,544
四川音乐学院,青岛黄海学院,105,52,88,82,52,75,53,31,36,新疆,2018,365,454
桂林医学院,湖北汽车工业学院,122,147,52,61,55,57,55,72,41,浙江,2020,489,494
湖北经济学院法商学院,青岛恒星科技学院,126,42,74,56,91,64,68,97,33,湖南,2025,440,453
四川轻化工大学,郑州商学院,61,80,132,51,99,67,62,51,49,天津,2025,435,490
四川外国语大学,中国民用航空飞行学院,144,48,134,51,43,43,47,59,59,新疆,2022,491,463
浙江工业大学,广东外语外贸大学南国商学院,101,68,77,43,57,88,69,85,30,福建,2021,430,434
贵阳学院,泉州信息工程学院,120,96,42,72,45,90,40,33,85,湖北,2025,416,465
广州医科大学,中国地质大学（武汉）,100,132,128,69,37,81,41,62,88,辽宁,2019,551,547
桂林医学院,湖北科技学院,125,114,70,36,64,85,70,75,38,天津,2021,492,494
四川外国语大学,成都银杏酒店管理学院,79,86,82,38,93,85,61,69,44,湖北,2019,421,463
湖南师范大学,贵州师范大学,131,98,128,62,81,42,51,45,40,四川,2020,493,542
四川外国语大学,海南医学院,79,121,103,41,74,45,99,47,34,宁夏,2020,483,463
四川外国语大学,郑州西亚斯学院,145,37,49,80,88,64,92,72,53,河南,2019,448,463
湖北中医药大学,清华大学,136,82,137,58,34,52,86,94,99,江苏,2024,634,499
四川音乐学院,黔南民族师范学院,66,112,102,41,39,94,56,34,91,四川,2024,461,454
广州新华学院,湖北中医药大学,144,63,85,42,35,43,75,55,77,山西,2020,499,412
广西外国语学院,西安铁路职业技术学院,83,70,68,74,85,37,68,41,53,宁夏,2018,383,417
郑州师范学院,湖北医药学院药护学院,112,59,127,39,69,69,32,78,79,山东,2025,487,475
哈尔滨医科大学,深圳技术大学,116,96,119,87,31,69,63,97,58,湖北,2019,549,518
苏州科技大学,浙江工业大学,96,50,86,79,100,97,94,68,39,西藏,2024,433,508
武汉轻工大学,重庆工程学院,65,149,58,78,91,56,40,38,69,四川,2023,419,497
,上海电力大学,107,148,111,87,91,74,36,67,70,贵州,2025,539,618
湖南医药学院,哈尔滨医科大学,135,73,69,100,40,94,95,95,51,重庆,2019,518,511
四川音乐学院,郑州西亚斯学院,148,33,60,79,37,97,99,41,69,吉林,2025,450,454
川北幼儿师范高等专科学校,成都航空职业技术学院,101,35,66,73,52,68,70,65,68,北京,2023,405,395
辽宁大学,广州大学,135,92,124,74,58,85,77,67,40,河北,2023,535,568
湖北科技学院,贵州医科大学,113,137,54,44,51,93,85,99,69,青海,2019,557,492
天津海运职业学院,重庆电力高等专科学校,85,79,59,43,38,95,71,37,50,贵州,2024,381,399
绵阳城市学院,湖南师范大学,93,41,146,46,74,37,90,82,90,河北,2022,542,437
成都师范学院,广州城市理工学院,79,98,76,96,83,46,69,43,60,上海,2019,425,478
三亚学院,武汉纺织大学外经贸学院,90,59,100,67,59,34,38,80,72,广东,2019,439,409
西南交通大学希望学院,郑州师范学院,111,34,121,75,64,44,71,40,98,宁夏,2017,475,449
郑州师范学院,长沙理工大学,77,84,138,63,37,76,72,84,59,上海,2024,514,475
成都医学院,湖北工业大学,91,128,113,65,84,78,36,40,97,河北,2016,505,559
哈尔滨医科大学,苏州科技大学,141,60,130,75,40,72,37,42,98,黑龙江,2021,508,518
四川农业大学,温州医科大学,115,98,135,58,67,49,85,96,43,浙江,2019,572,522
成都医学院,西南石油大学,137,120,137,71,48,45,32,74,30,广西,2023,530,558
中国民用航空飞行学院,黔南民族师范学院,79,88,127,61,43,93,32,50,85,江西,2016,461,491
广东药科大学,上海外国语大学,123,144,106,50,38,34,94,50,73,青海,2021,590,495
郑州西亚斯学院,重庆城市科技学院,100,32,120,79,36,83,74,34,54,江西,2023,414,450
成都工业学院,贵州大学,128,135,40,83,48,32,78,59,93,甘肃,2023,533,466
广州大学,湖北汽车工业学院,62,128,133,99,59,54,47,36,83,安徽,2023,489,535
重庆工程学院,湖南科技大学潇湘学院,149,30,59,61,55,65,60,39,94,重庆,2023,431,419
汕头大学,遵义医科大学医学与科技学院,129,114,41,89,78,65,83,78,34,山东,2025,479,516
贵州中医药大学时珍学院,郑州商学院,61,102,64,91,63,81,31,94,83,福建,2018,435,462
四川轻化工大学,长沙学院,71,94,136,67,58,64,49,91,41,河南,2018,482,490
暨南大学,重庆中医药学院,122,119,95,85,44,95,71,43,59,重庆,2025,509,560
辽宁大学,南方医科大学,120,141,76,90,91,51,94,57,56,上海,2024,544,569
德宏职业学院,湖南三一工业职业技术学院,69,77,52,39,59,82,61,42,30,云南,2016,331,378
贵州大学,西南石油大学,100,75,146,84,32,96,51,100,58,辽宁,2024,530,533
贵阳学院,重庆中医药学院,113,43,125,44,95,45,95,99,34,重庆,2025,509,465
贵州民族大学,成都师范学院,120,68,102,63,79,45,54,80,54,重庆,2019,478,477
对外经济贸易大学,华南理工大学,117,143,137,88,42,94,90,83,45,黑龙江,2016,615,621
海南政法职业学院,海南科技职业大学,76,43,42,76,92,43,62,32,79,北京,2025,334,372
阿坝师范学院,郑州西亚斯学院,134,92,41,64,64,76,43,54,86,宁夏,2022,450,471
运城职业技术大学,成都大学,85,110,67,44,85,33,64,50,91,湖北,2023,467,424
成都医学院,,129,138,146,85,30,30,99,45,99,西藏,2023,656,558
天津海运职业学院,泉州信息工程学院,111,32,83,41,64,68,84,56,50,安徽,2022,416,399
四川大学,贵州医科大学,129,132,139,100,57,41,76,40,41,上海,2016,557,598
海口经济学院,广西外国语学院,100,30,126,37,48,70,64,67,30,湖南,2019,417,411
中国石油大学（北京）,湖南大学,103,123,138,89,62,50,60,94,76,黑龙江,2025,594,565
湖南科技大学潇湘学院,贵阳学院,75,93,102,42,69,50,73,70,52,吉林,2024,465,431
重庆邮电大学,黔南民族师范学院,87,145,45,71,79,96,91,59,34,湖北,2022,461,523
武汉船舶职业技术学院,吉利学院,79,61,74,33,69,52,43,78,80,北京,2020,415,368
中国石油大学（北京）,四川农业大学,94,106,138,98,45,84,46,64,74,重庆,2023,522,565
遵义医科大学,江西科技学院,74,73,150,49,75,94,39,43,31,云南,2025,410,515
成都工业学院,四川师范大学,61,136,145,36,40,48,54,51,37,福建,2023,484,466
重庆大学,南京师范大学,107,115,145,96,57,68,54,71,71,山东,2020,563,588
上海大学,湖南大学,137,110,134,81,83,39,60,57,95,浙江,2024,593,584
广州城市理工学院,河南理工大学,61,39,130,40,86,69,91,78,75,福建,2024,474,425
湖南科技职业学院,丽江师范高等专科学校,79,90,45,86,35,72,31,68,51,江苏,2018,364,407
海南医学院,湖北中医药大学,117,146,62,77,46,35,41,99,34,河南,2018,499,483
湖北第二师范学院,四川民族学院,82,112,76,97,77,42,79,72,51,贵州,2017,472,486
广州民航职业技术学院,黔南民族师范学院,68,44,113,58,58,52,89,97,50,宁夏,2021,461,393
郑州西亚斯学院,成都师范学院,138,80,100,33,57,40,39,85,36,陕西,2022,478,448
湖北中医药大学,郑州商学院,92,45,89,97,91,85,88,56,65,贵州,2016,435,499
山东师范大学,青岛港湾职业技术学院,67,46,106,98,95,95,44,51,40,安徽,2019,354,507
湘潭大学,阿坝师范学院,60,71,150,71,80,93,51,61,78,吉林,2019,471,525
厦门理工学院,湖北第二师范学院,136,98,115,56,51,50,40,35,62,广西,2018,486,506
广州新华学院,长沙卫生职业学院,107,92,51,38,53,71,32,31,76,青海,2017,389,412
湖北中医药大学,西南石油大学,112,93,116,85,44,49,47,79,83,湖南,2017,530,499
南京航空航天大学,上海海关学院,126,137,91,78,75,73,51,48,97,四川,2018,550,580
成都航空职业技术学院,吉利学院,79,39,98,37,74,76,75,67,57,云南,2024,415,403
贵州民族大学,成都银杏酒店管理学院,145,56,68,74,88,46,42,32,78,福建,2018,421,477
成都航空职业技术学院,云南机电职业技术学院,84,36,64,57,83,81,54,90,38,天津,2018,366,405
成都中医药大学,长沙学院,66,147,73,67,74,85,82,30,84,新疆,2016,482,512
哈尔滨医科大学,贵州师范大学,109,136,46,72,55,100,84,38,80,北京,2023,493,518
北京交通大学,清华大学,133,113,141,80,45,97,65,88,97,海南,2025,637,609
四川民族学院,四川农业大学,135,44,124,72,58,39,70,87,62,安徽,2017,522,472
日照职业技术学院,广州科技贸易职业学院,73,60,45,98,36,76,81,62,53,广东,2023,374,388
兰州大学,广州医科大学,81,116,116,93,72,95,78,78,78,浙江,2018,547,573
北部湾大学,浙江海洋大学,134,52,115,57,51,67,62,38,87,黑龙江,2018,488,476
齐齐哈尔大学,四川大学,104,94,117,68,32,53,99,91,94,宁夏,2024,599,468
,华东理工大学,140,148,147,83,98,92,31,44,73,重庆,2016,583,708
湖南工程学院应用技术学院,中国民用航空飞行学院,112,66,86,84,44,54,82,86,59,海南,2018,491,446
上海财经大学,中国石油大学（华东）,105,149,122,85,96,68,59,77,36,江西,2020,548,625
贵州大学,贵州中医药大学,99,115,91,56,73,99,87,81,30,重庆,2020,503,533
深圳技术大学,四川外国语大学,101,145,64,64,81,94,74,32,47,青海,2021,463,549
成都航空职业技术学院,贵州工程职业学院,79,58,54,90,84,39,37,51,30,贵州,2019,309,404
湖北民族大学,安阳师范学院,150,44,112,87,54,70,58,69,48,安徽,2016,481,517
湖南医药学院,齐齐哈尔大学,112,90,68,88,80,73,82,50,66,吉林,2019,468,511
重庆对外经贸学院,成都航空职业技术学院,88,80,50,44,70,90,38,62,85,上海,2018,403,422
湖北中医药大学,沈阳医学院,148,59,69,37,86,100,97,83,44,山东,2019,500,499
成都体育学院,百色学院,61,68,87,90,69,89,100,61,79,天津,2025,456,464
贵州民族大学,山东师范大学,70,125,108,40,63,71,70,63,71,黑龙江,2023,507,477
广州医科大学,,133,139,95,88,38,54,91,81,81,上海,2018,620,547
湖南大学,遵义医科大学,76,143,146,98,71,59,67,44,39,河北,2021,515,593
浙江工业大学,重庆城市科技学院,111,44,78,64,93,43,98,34,49,新疆,2016,414,433
武汉纺织大学外经贸学院,四川旅游学院,113,44,85,48,93,56,91,71,55,陕西,2021,459,439
南方医科大学,湖南大学,107,146,127,60,38,65,71,43,98,安徽,2019,592,543
漯河医学高等专科学校,泉州信息工程学院,71,95,62,66,54,38,51,39,98,河北,2020,416,386
安阳师范学院,河南理工大学,77,131,43,84,90,56,94,31,98,贵州,2021,474,481
沈阳城市学院,成都工业学院,76,60,122,64,49,37,41,76,91,宁夏,2017,466,408
山东财经大学,遵义医科大学医学与科技学院,68,101,127,63,94,32,87,65,31,山西,2024,479,485
山东财经大学,湖北第二师范学院,130,59,63,96,67,70,78,87,69,四川,2023,486,485
南京中医药大学,齐齐哈尔大学,65,85,117,98,89,98,51,64,86,广东,2019,468,552
辽宁大学,重庆大学,108,122,122,75,70,69,72,72,90,甘肃,2016,586,566
川北幼儿师范高等专科学校,大理护理职业学院,75,52,75,47,56,90,74,39,43,广西,2020,358,395
四川文化艺术学院,延安职业技术学院,117,36,44,58,87,96,62,50,32,四川,2024,341,438
四川工业科技学院,阿坝师范学院,72,58,126,55,95,35,37,92,86,安徽,2019,471,441
齐齐哈尔大学,西南石油大学,76,92,139,55,75,31,55,87,81,湖北,2019,530,468
江西科技学院,西北政法大学,122,145,46,30,36,31,45,96,91,天津,2017,545,410
重庆移通学院,西安铁路职业技术学院,81,56,64,82,43,92,89,50,43,广东,2021,383,418
