like_school,wenke_school,chinese,math,english,physics,chemistry,biology,politics,history,geography,location,time,wenke_score,like_score
湖北师范大学,广州南方学院,76,105,85,99,52,85,64,37,65,福建,2018,432,502
青岛恒星科技学院,湖南科技大学潇湘学院,93,88,80,80,67,32,39,99,32,河北,2021,431,440
湖南师范大学,桂林医学院,150,96,55,91,51,98,69,65,59,安徽,2025,494,541
河北外国语学院,成都理工大学工程技术学院,74,62,99,38,72,78,61,61,90,湖北,2021,447,423
东华大学,成都中医药大学,140,113,115,46,63,97,63,39,42,四川,2019,512,574
上海外国语大学,暨南大学,141,148,61,93,57,90,76,52,83,重庆,2021,561,590
湖北科技学院,南京农业大学,143,96,59,55,85,54,68,89,98,江西,2016,553,492
黔南民族师范学院,长沙学院,114,57,108,35,47,100,67,86,50,新疆,2016,482,461
上海外国语大学,大连理工大学,126,138,122,74,94,36,70,77,89,青海,2020,622,590
,南京师范大学,128,142,103,91,83,71,54,57,78,浙江,2019,562,618
郑州商学院,湖北医药学院药护学院,142,52,82,49,65,45,55,95,61,新疆,2016,487,435
成都中医药大学,贵州中医药大学时珍学院,94,124,42,85,77,90,82,49,71,广东,2025,462,512
湖北师范大学,南京农业大学,66,117,133,85,34,67,66,83,88,陕西,2019,553,502
重庆电力高等专科学校,湖南铁路科技职业技术学院,71,62,136,36,33,43,42,39,42,福建,2019,392,381
青岛恒星科技学院,湖南铁路科技职业技术学院,96,46,51,84,75,88,77,74,48,黑龙江,2020,392,440
湖北汽车工业学院,山东大学,103,140,76,68,67,35,89,97,84,安徽,2023,589,489
山东师范大学,上海政法学院,119,42,141,81,35,83,82,68,85,湖南,2016,537,501
珠海科技学院,绵阳城市学院,77,101,64,57,42,95,74,78,43,河北,2019,437,436
西昌学院,湘潭大学,99,58,138,53,47,63,73,61,96,新疆,2020,525,458
广东医科大学,辽宁大学,103,142,105,44,71,66,99,71,49,辽宁,2023,569,531
海南科技职业大学,武汉电力职业技术学院,64,58,43,77,60,30,93,53,79,西藏,2019,390,332
宝鸡职业技术学院,贵州中医药大学时珍学院,107,39,106,42,58,30,81,36,93,海南,2022,462,382
成都航空职业技术学院,湖北经济学院法商学院,127,49,93,43,49,44,66,33,85,上海,2021,453,405
海口经济学院,长沙师范学院,87,121,50,83,32,38,82,98,31,宁夏,2025,469,411
上海政法学院,四川轻化工大学,61,134,85,83,86,88,91,77,42,北京,2025,490,537
贵州师范大学,长沙学院,110,71,123,43,59,87,43,68,67,江西,2025,482,493
北部湾大学,湖北民族大学,98,61,139,33,89,56,63,59,97,贵州,2019,517,476
桂林医学院,湖南医药学院,112,81,115,86,48,52,77,66,60,吉林,2024,511,494
黔南民族师范学院,山东畜牧兽医职业学院,148,45,46,88,100,34,41,83,43,湖北,2020,406,461
西南交通大学,广东财经大学,131,113,111,88,39,82,53,66,50,新疆,2019,524,564
广州新华学院,贵州中医药大学,80,114,72,64,45,37,89,72,76,浙江,2022,503,412
中国海洋大学,中国民用航空飞行学院,135,78,149,63,96,60,49,34,46,吉林,2023,491,581
华南农业大学,成都医学院,121,82,141,33,91,58,82,44,89,江苏,2016,559,526
贵州民族大学,四川轻化工大学,113,81,95,67,53,68,100,34,67,青海,2021,490,477
重庆中医药学院,湖北大学,109,84,67,94,64,91,70,100,90,辽宁,2016,520,509
西安铁路职业技术学院,海口经济学院,125,38,55,32,67,66,61,42,90,新疆,2025,411,383
重庆医科大学,温州医科大学,144,129,67,41,54,78,68,85,79,湖北,2023,572,513
河南护理职业学院,四川民族学院,87,62,71,49,80,36,90,81,81,广东,2017,472,385
暨南大学,贵州师范大学,122,70,129,90,56,93,35,72,65,天津,2017,493,560
南京中医药大学,重庆大学,144,98,143,79,42,46,53,98,52,黑龙江,2017,588,552
重庆大学,成都医学院,140,127,65,92,78,86,70,77,80,新疆,2019,559,588
延安职业技术学院,渭南职业技术学院,90,42,44,70,100,51,64,73,60,福建,2017,373,397
渭南职业技术学院,成都航空职业技术学院,100,56,49,38,88,42,74,90,36,重庆,2023,405,373
广州南方学院,厦门理工学院,67,115,42,54,72,82,100,82,100,黑龙江,2024,506,432
长江大学,珠海科技学院,123,101,69,47,83,50,62,38,43,四川,2017,436,473
景德镇艺术职业大学,安阳师范学院,73,49,128,30,78,68,74,80,77,广西,2019,481,426
郑州商学院,江西科技学院,75,47,86,52,99,76,78,56,68,上海,2018,410,435
黔南民族师范学院,北部湾大学,144,71,66,75,65,40,76,38,81,河北,2020,476,461
湖南工程学院应用技术学院,重庆城市科技学院,124,88,46,71,52,65,32,59,65,浙江,2021,414,446
四川大学锦江学院,湖北第二师范学院,112,96,79,43,35,80,78,86,35,宁夏,2025,486,445
辽宁大学,浙江海洋大学,131,144,94,58,56,85,33,46,40,浙江,2024,488,568
北部湾大学,遵义医科大学,110,118,43,58,72,75,91,60,93,新疆,2019,515,476
中国人民解放军陆军军医大学,贵州大学,64,119,149,100,67,76,68,46,87,河北,2019,533,575
中国民用航空飞行学院,成都理工大学,114,150,42,97,52,36,63,75,83,广西,2018,527,491
广西师范大学,南昌大学,91,87,132,37,43,30,100,47,71,福建,2018,528,420
湖北汽车工业学院,重庆工程学院,78,139,47,41,86,98,61,35,59,陕西,2021,419,489
韶关学院,湖北汽车工业学院,83,54,133,42,72,76,64,60,95,陕西,2022,489,460
成都银杏酒店管理学院,曲阜师范大学,73,74,115,30,87,42,91,88,57,广西,2025,498,421
江南大学,中国药科大学,141,74,107,90,60,84,84,100,72,湖南,2021,578,556
中国地质大学（武汉）,首都师范大学,97,148,135,75,58,38,43,87,60,北京,2024,570,551
贵州中医药大学时珍学院,哈尔滨医科大学,74,117,78,68,68,57,81,87,81,安徽,2019,518,462
天津海运职业学院,重庆对外经贸学院,135,38,43,89,52,43,94,57,55,上海,2023,422,400
湖北工业大学,厦门理工学院,111,49,115,84,64,82,75,65,91,福建,2023,506,505
延安职业技术学院,襄阳职业技术学院,71,91,45,67,30,93,60,43,81,北京,2023,391,397
华中农业大学,成都医学院,148,140,42,74,66,76,97,88,44,新疆,2016,559,546
苏州科技大学,成都中医药大学,74,140,108,53,100,33,67,91,32,江苏,2023,512,508
武汉电力职业技术学院,重庆机电职业技术大学,96,39,52,55,97,51,83,66,77,海南,2016,413,390
贵州中医药大学,西昌学院,90,98,99,70,91,55,40,42,89,江西,2018,458,503
汕头大学,浙江理工大学,94,136,125,42,84,35,72,59,35,广东,2016,521,516
首都师范大学,南昌大学,135,81,109,67,80,98,62,58,83,贵州,2017,528,570
成都体育学院,四川轻化工大学,65,56,126,72,70,75,93,92,58,云南,2024,490,464
郑州师范学院,浙江理工大学,73,92,133,46,98,33,86,66,71,吉林,2021,521,475
成都理工大学工程技术学院,广州新华学院,121,79,44,51,78,74,59,33,76,湖北,2025,412,447
浙江工业大学,南昌医学院,125,41,94,38,92,44,76,87,96,云南,2022,519,434
重庆中医药学院,郑州师范学院,99,145,43,63,62,97,54,75,59,浙江,2016,475,509
四川文化艺术学院,韶关学院,85,75,73,62,99,44,82,46,99,四川,2019,460,438
重庆中医药学院,深圳技术大学,137,96,149,35,32,60,47,87,33,江苏,2022,549,509
中国传媒大学,中国石油大学（华东）,141,112,142,100,60,48,30,89,34,上海,2025,548,603
重庆第二师范学院,长沙学院,97,53,130,81,56,38,50,84,68,天津,2021,482,455
湖北师范大学,沈阳医学院,61,135,93,84,89,40,55,99,57,浙江,2019,500,502
四川警察学院,湘潭大学,131,119,73,80,73,53,71,94,37,西藏,2024,525,529
湖南铁路科技职业技术学院,兰州博文科技学院,70,100,58,34,40,90,81,52,66,湖南,2020,427,392
广州航海学院,四川师范大学,72,143,50,43,82,80,88,58,73,云南,2025,484,470
四川师范大学,湖北大学,139,74,82,79,31,79,84,61,80,内蒙古,2019,520,484
贵州医科大学,中国海洋大学,133,96,122,54,63,89,56,85,89,天津,2016,581,557
贵州黔南经济学院,郑州西亚斯学院,106,124,91,39,45,37,39,51,39,贵州,2025,450,442
南方医科大学,湖北第二师范学院,107,126,102,79,48,81,44,73,34,天津,2021,486,543
广州民航职业技术学院,浙江工业大学,118,55,76,42,62,40,78,67,40,福建,2022,434,393
广州城市理工学院,武汉纺织大学外经贸学院,60,49,113,46,83,74,98,57,62,山西,2016,439,425
海南医学院,四川工业科技学院,141,40,68,90,72,72,55,92,45,广西,2019,441,483
武汉轻工大学,南昌医学院,116,55,125,52,89,60,62,64,97,黑龙江,2021,519,497
广州医科大学,广州医科大学,124,94,140,85,74,30,89,30,70,河北,2018,547,547
四川外国语大学,广州南方学院,129,45,84,84,76,45,32,69,73,湖北,2025,432,463
浙江海洋大学,贵州大学,132,142,53,41,79,41,61,66,79,安徽,2019,533,488
湖北大学,温州医科大学,146,127,43,70,97,37,59,99,98,宁夏,2017,572,520
四川外国语大学,山东师范大学,77,146,64,35,100,41,82,35,97,吉林,2017,501,463
西南大学,湖北大学,107,118,123,62,32,98,33,40,99,山西,2019,520,540
重庆移通学院,北部湾大学,60,104,74,94,39,47,74,92,72,安徽,2018,476,418
韶关学院,成都航空职业技术学院,91,69,65,98,45,92,67,53,60,甘肃,2025,405,460
西昌学院,宁波大学,109,86,127,30,35,71,100,56,56,吉林,2019,534,458
吐鲁番职业技术学院,河北外国语学院,64,96,52,43,58,30,91,34,86,内蒙古,2019,423,343
成都工业学院,四川大学锦江学院,96,59,105,45,91,70,58,88,39,内蒙古,2022,445,466
西南财经大学天府学院,成都中医药大学,95,98,106,33,39,57,86,37,90,贵州,2019,512,428
四川轻化工大学,成都理工大学,76,90,139,75,60,50,90,53,79,安徽,2019,527,490
贵州师范大学,四川民族学院,81,148,78,75,49,62,97,32,36,内蒙古,2021,472,493
湖北中医药大学,成都信息工程大学,139,103,72,67,30,88,97,44,49,宁夏,2023,504,499
西南石油大学,贵州师范大学,67,137,101,55,78,92,83,43,62,湖南,2016,493,530
南京航空航天大学,广东财经大学,105,98,129,88,77,82,69,71,52,天津,2017,524,579
山东师范大学,四川警察学院,147,58,137,36,94,35,39,78,70,宁夏,2020,529,507
重庆第二师范学院,重庆旅游职业学院,89,56,93,63,73,81,33,44,45,广西,2019,360,455
广州大学,桂林医学院,104,102,101,66,93,69,43,84,60,广东,2021,494,535
漯河医学高等专科学校,兰州博文科技学院,76,94,45,71,68,32,45,88,79,贵州,2025,427,386
武汉纺织大学外经贸学院,山东师范大学,65,126,101,58,34,55,73,44,92,河北,2017,501,439
南京财经大学,上海海关学院,92,142,111,48,39,78,50,66,89,河南,2021,550,510
南京财经大学,百色学院,87,82,128,94,60,59,51,50,58,辽宁,2022,456,510
重庆城市科技学院,郑州商学院,133,86,78,30,32,55,30,69,39,山西,2022,435,414
湖南师范大学,北京交通大学,137,131,96,54,93,31,97,85,63,甘肃,2016,609,542
浙江工业大学,渭南职业技术学院,71,67,56,59,80,100,38,99,46,山东,2024,377,433
天津海运职业学院,长沙学院,99,94,46,63,53,44,90,84,69,四川,2024,482,399
江西科技学院,华北水利水电大学,90,52,40,87,90,51,83,74,90,辽宁,2023,429,410
武汉纺织大学外经贸学院,广东外语外贸大学南国商学院,75,99,51,72,52,90,91,68,46,浙江,2016,430,439
武汉船舶职业技术学院,长沙卫生职业学院,71,70,60,58,62,50,31,60,97,安徽,2021,389,371
西北政法大学,曲阜师范大学,131,108,113,72,58,63,53,44,49,西藏,2021,498,545
上海外国语大学,南昌大学,140,146,102,73,33,96,39,48,53,浙江,2025,528,590
西安铁路职业技术学院,铜川职业技术学院,69,57,41,90,32,94,99,30,44,青海,2017,340,383
西南大学,百色学院,124,69,92,74,91,90,72,40,59,湖北,2025,456,540
成都东软学院,成都航空职业技术学院,113,72,53,79,100,34,44,61,61,广西,2021,404,451
广州大学,湖北汽车工业学院,124,146,66,54,84,62,38,34,81,北京,2019,489,536
深圳技术大学,山东财经大学,65,101,124,97,80,82,82,70,43,云南,2025,485,549
山东财经大学,青岛恒星科技学院,142,59,86,45,71,82,37,74,42,新疆,2025,440,485
辽宁大学,上海电力大学,91,147,139,78,32,81,41,41,80,广东,2023,539,568
广东外语外贸大学南国商学院,成都体育学院,118,40,144,49,39,40,57,62,43,海南,2025,464,430
青岛港湾职业技术学院,吉利学院,70,83,61,31,59,48,31,80,90,陕西,2021,415,352
深圳大学,上海外国语大学,122,145,102,97,69,42,96,67,58,辽宁,2021,590,577
贵阳学院,四川旅游学院,117,50,96,78,35,89,65,70,61,广东,2024,459,465
中国石油大学（华东）,东华大学,105,102,149,67,68,57,65,91,62,江西,2021,574,548
西南财经大学天府学院,贵阳学院,120,63,48,31,70,96,63,93,78,四川,2020,465,428
贵州航天职业技术学院,长沙商贸旅游职业技术学院,83,52,42,32,52,77,44,57,71,天津,2019,349,338
宁波大学,厦门理工学院,105,77,131,62,88,71,31,73,89,宁夏,2025,506,534
广西外国语学院,成都银杏酒店管理学院,79,56,113,38,85,46,73,42,58,宁夏,2022,421,417
成都东软学院,浙江理工大学,91,131,103,30,44,52,63,41,92,四川,2024,521,451
贵州医科大学,北京交通大学,121,131,120,37,74,74,60,89,88,安徽,2021,609,557
上海电力大学,山东财经大学,91,95,119,69,66,99,37,78,65,贵州,2019,485,539
武汉纺织大学外经贸学院,重庆对外经贸学院,147,82,43,46,57,64,42,40,68,河北,2019,422,439
重庆五一职业技术学院,长江师范学院,94,39,78,47,57,30,73,95,78,内蒙古,2017,457,345
清华大学,,133,137,136,58,96,74,76,84,97,山东,2024,663,634
珠海科技学院,武汉生物工程学院,99,65,63,88,48,73,88,47,82,湖南,2024,444,436
四川外国语大学,汕头大学,134,61,88,38,50,92,100,95,38,安徽,2017,516,463
韶关学院,黔南民族师范学院,78,76,97,69,71,69,98,37,75,湖南,2016,461,460
南方医科大学,成都工业学院,149,63,72,76,84,99,49,70,63,山西,2019,466,543
西南财经大学天府学院,四川工业科技学院,72,75,126,68,52,35,66,40,62,江苏,2020,441,428
武汉船舶职业技术学院,三峡大学科技学院,93,37,97,52,34,58,55,48,57,湖北,2022,387,371
珠海科技学院,泉州信息工程学院,94,46,75,65,61,95,54,72,75,北京,2020,416,436
湖北师范大学,广州大学,149,60,104,64,54,71,53,70,99,辽宁,2023,535,502
贵州师范大学,湖南师范大学,81,92,138,31,57,94,99,39,92,山西,2017,541,493
安顺学院,成都东软学院,76,44,129,62,67,74,70,72,60,江苏,2021,451,452
贵阳学院,广东外语外贸大学南国商学院,102,32,85,94,61,91,57,73,81,北京,2025,430,465
湖北经济学院法商学院,重庆人文科技学院,128,46,111,85,43,40,46,68,44,江苏,2016,443,453
中国石油大学（华东）,广州南方学院,126,83,62,88,98,91,46,31,84,重庆,2019,432,548
汕头大学,四川轻化工大学,132,109,66,57,73,79,38,79,66,上海,2019,490,516
四川机电职业技术学院,西南石油大学,118,68,64,52,63,31,93,92,95,宁夏,2022,530,396
广州新华学院,哈尔滨医科大学,124,95,61,41,53,38,78,94,66,广西,2017,518,412
贵州大学,四川大学,121,99,115,77,91,30,99,78,86,江苏,2022,598,533
四川工业科技学院,中国地质大学（武汉）,144,107,55,33,63,39,94,97,54,吉林,2022,551,441
重庆移通学院,南京财经大学,127,42,103,69,39,38,98,76,64,黑龙江,2022,510,418
西昌学院,长沙学院,66,85,147,66,52,42,68,49,67,江西,2016,482,458
武汉轻工大学,南京航空航天大学,82,113,125,59,82,36,96,88,76,青海,2023,580,497
吉利学院,广西师范大学,73,36,129,35,57,85,52,95,35,贵州,2022,420,415
兰州博文科技学院,安阳师范学院,84,94,80,59,71,39,71,98,54,河北,2021,481,427
贵州民族大学,四川音乐学院,132,77,45,94,58,71,86,55,59,新疆,2023,454,477
武汉纺织大学外经贸学院,西南交通大学,118,123,51,71,31,45,100,81,91,吉林,2016,564,439
上海电力大学,西昌学院,147,42,108,82,67,93,45,42,74,陕西,2025,458,539
湖北科技学院,湖北科技学院,72,119,127,65,65,44,72,54,48,北京,2017,492,492
昆明铁道职业技术学院,丽江师范高等专科学校,82,49,66,47,32,38,85,31,51,北京,2025,364,314
四川机电职业技术学院,重庆机电职业技术大学,71,67,101,38,59,60,48,72,54,内蒙古,2021,413,396
郑州西亚斯学院,广东财经大学,145,30,115,42,44,74,59,93,82,甘肃,2020,524,450
上海政法学院,沈阳医学院,115,112,92,92,77,50,36,57,88,湖南,2024,500,538
景德镇艺术职业大学,曲阜师范大学,94,93,60,55,38,86,64,87,100,浙江,2023,498,426
广西外国语学院,安顺学院,72,81,98,88,41,37,76,74,51,海南,2021,452,417
西南交通大学希望学院,成都航空职业技术学院,120,38,77,36,84,94,66,54,47,天津,2016,402,449
西南石油大学,上海政法学院,124,147,46,57,89,67,85,80,55,黑龙江,2023,537,530
北京交通大学,东南大学,135,129,138,66,48,93,87,76,64,新疆,2019,629,609
湖北民族大学,安阳师范学院,88,88,120,72,83,66,71,45,69,云南,2018,481,517
湖北中医药大学,上海政法学院,119,93,119,58,40,70,90,53,64,河南,2021,538,499
长江师范学院,重庆移通学院,76,40,140,75,50,76,41,91,30,江西,2024,418,457
西南交通大学希望学院,湖北医药学院药护学院,103,92,134,35,43,42,32,34,92,重庆,2018,487,449
湖北工业大学,安阳师范学院,83,88,135,51,79,69,80,53,42,福建,2018,481,505
南昌大学,西南石油大学,125,98,138,34,85,48,39,42,88,黑龙江,2021,530,528
南京财经大学,桂林理工大学,113,64,140,75,52,66,96,35,32,天津,2021,480,510
珠海科技学院,成都工业学院,91,39,94,100,54,58,97,70,75,黑龙江,2019,466,436
四川音乐学院,陕西邮电职业技术学院,101,40,50,72,99,92,41,64,40,天津,2025,336,454
